payment_id,account_id,recipient,amount,payment_date,payment_method
11880,2420,"Moore, Schmidt and Roberts",4284.0,1980-10-25,Check
11881,36502,Rhodes-Stuart,459.0,1986-03-21,Cryptocurrency
11884,35212,"Watson, Cook and Rich",9936.0,1984-12-04,Prepaid Card
11892,37165,Phillips-Lowe,3.0,1972-06-21,Check
11894,20121,"Wilson, Robertson and Davenport",727173.0,2017-01-21,E-wallet
11895,52519,Allen-Peters,65.0,2021-12-21,Mobile Payment
11900,40042,Stewart-Moss,386746.0,1980-03-08,Debit Card
11903,436,Phillips Inc,42315.0,1998-08-19,Debit Card
11905,17021,Rodriguez-Robbins,643.0,2009-05-25,Credit Card
11917,22321,"Padilla, Welch and Gomez",91.0,2009-09-21,Debit Card
11922,13201,Olsen and Sons,131928812.0,1977-08-21,Bank Transfer
11923,56317,"Jackson, Allen and Henderson",2124.0,1992-09-07,E-wallet
11924,47301,Hill Inc,5927017.0,1997-01-08,Bank Transfer
11925,4030,"Lee, Mcdaniel and Barnett",9899351.0,1970-12-31,Mobile Payment
11926,40088,Thompson-Wallace,121690.0,2014-05-13,E-wallet
11928,39256,Miles-Holland,172.0,1972-07-10,Bank Transfer
11931,30331,Mcclain Group,95617056.0,1986-08-23,Check
11932,58646,"Garcia, Wilson and Mccann",18.0,1971-07-25,Debit Card
11933,28228,Gilbert-Good,1.0,2007-08-06,E-wallet
11935,36477,Robinson-Mcclure,4748.0,2008-03-01,Credit Card
11936,36099,"Gilbert, Lutz and Hughes",5.0,2022-06-21,Cash
11938,47470,Marshall Ltd,615994.0,2008-09-01,Bank Transfer
11939,12233,Davis-Weber,984.0,2004-01-26,Check
11942,12854,Owens-Carr,7914.0,2004-02-06,Cryptocurrency
11946,41462,Shaw-Stevens,7.0,1984-10-28,E-wallet
11948,65257,"Levine, George and Morton",41131950.0,1986-02-01,Check
11952,9340,Robertson-Hall,3.0,1980-07-05,Contactless Card
11954,6404,Wright-Mitchell,5450.0,2012-12-11,Cash
11959,9126,"Morris, Grant and Sanders",499.0,1983-05-30,Credit Card
11961,17939,Sosa Group,55.0,2008-07-31,Credit Card
11962,27128,Davis Ltd,348585.0,2021-04-19,Bank Transfer
11963,45698,Schultz-Harrington,973692.0,2014-03-12,Bank Transfer
11964,45939,Sullivan Inc,7694286.0,1978-04-07,E-wallet
11966,25002,"Williams, Hill and Sanders",820.0,2016-03-28,Check
11968,20550,Young and Sons,6.0,2001-01-30,Contactless Card
11969,29751,"Franklin, Osborn and Savage",861744.0,2008-01-05,Check
11971,3229,"Allen, Edwards and Perez",780490826.0,2002-05-12,E-wallet
11972,61566,Weaver Group,273.0,2012-05-16,Check
11973,48574,Harris-Gibson,5867.0,2006-08-09,Check
11975,53162,Bradford-Sanchez,2.0,2001-03-24,Credit Card
11978,20478,Roberts and Sons,19343.0,1982-07-10,Cryptocurrency
11980,36282,"Parker, Fry and Costa",12146421.0,2004-08-16,Credit Card
11981,59544,Fisher-Cooke,1.0,1973-12-31,Cash
11983,15795,Perry-Thompson,21278.0,2003-10-16,Check
11984,41385,Shaw Group,5467.0,2009-02-14,Contactless Card
11991,24154,Frazier Inc,976.0,1993-07-19,Bank Transfer
11993,39446,"Osborne, Gomez and Hernandez",48.0,2011-07-12,E-wallet
11996,50722,Richardson Group,442.0,2002-03-11,Debit Card
12000,29565,Skinner Group,76.0,1980-07-16,Cash
12001,15849,Green-Davis,4454672.0,2005-03-31,Check
12007,10085,Austin Group,4.0,1990-12-29,Check
12013,49343,"Miller, Cook and Duarte",253.0,2023-06-25,Cryptocurrency
12016,9391,Bishop PLC,3.0,2002-04-06,Contactless Card
12018,2917,Bell-Brown,1006.0,1977-08-15,Cash
12023,32031,Thompson Inc,0.0,2001-12-16,Cash
12025,10317,Jones-Velasquez,12474967.0,1978-05-08,E-wallet
12026,11073,Mcknight LLC,7203413.0,2017-09-12,Prepaid Card
12027,510,"Oliver, Jones and Ford",5553.0,1986-06-06,Bank Transfer
12029,38010,"Gallegos, Booth and Lopez",33781.0,2001-06-01,Check
12032,30832,"Harding, Daniel and Barry",7343.0,2021-11-03,Debit Card
12037,50500,"Hernandez, Ortiz and Owens",841855.0,1981-07-13,Check
12041,54522,Baker Ltd,97719167.0,2015-03-04,Mobile Payment
12050,61773,Thomas Inc,44305321.0,1971-03-03,Cash
12052,5912,"Harris, Moore and Holland",800856636.0,1989-07-28,Prepaid Card
12054,37163,Drake-Jones,7048296.0,1982-06-08,Check
12055,27756,Ferguson LLC,7.0,2018-10-28,E-wallet
12057,4099,Estrada Inc,455094469.0,2021-09-10,Cash
12058,4094,"Jimenez, Stephens and Dunn",4.0,2015-06-16,Prepaid Card
12061,64692,Williams and Sons,757.0,1984-06-01,Cash
12064,40826,Robinson Ltd,6.0,2010-04-15,Cryptocurrency
12067,61626,Cruz-Clark,46906.0,1988-06-21,Cryptocurrency
12069,38837,Edwards-Williamson,6.0,1979-02-25,Bank Transfer
12071,33117,"Carter, Little and James",9451.0,2010-01-26,Bank Transfer
12073,19031,"Campos, Johnson and Clark",760137907.0,1995-10-09,Debit Card
12076,40760,"Andrade, Donaldson and Sellers",8.0,2017-03-02,Mobile Payment
12080,13611,"Miles, Allen and Baker",8.0,1983-09-04,Check
12081,43456,Ashley-Allen,29.0,2002-01-05,Contactless Card
12082,15662,"Kim, Palmer and Jackson",846861949.0,1995-04-07,Cash
12083,4290,"Wyatt, Campbell and Griffin",14034376.0,1998-09-07,E-wallet
12086,42049,Bennett-Wallace,295449295.0,1995-01-10,E-wallet
12087,60357,"Adams, Ramirez and Archer",24006.0,1992-04-09,Contactless Card
12088,10426,Lynch Inc,95699642.0,1993-10-26,Contactless Card
12091,34658,Martin-Rios,6.0,2016-10-16,Cryptocurrency
12093,1378,Anderson LLC,4553114.0,1975-02-24,Bank Transfer
12094,11917,Lloyd-Molina,2233.0,2015-12-27,Cash
12097,52561,Warren-Deleon,58848.0,2002-10-08,Contactless Card
12100,31366,"Stone, Mcdowell and Flores",5224.0,1986-06-29,Bank Transfer
12119,52451,Baker-Young,9543239.0,1981-11-26,Debit Card
12123,43788,Myers Inc,516906452.0,2021-10-23,E-wallet
12124,49015,Bridges-Clark,142269.0,1997-02-18,Check
12126,21917,"Fletcher, Hall and Riggs",625.0,2014-02-04,Cryptocurrency
12130,2719,Mccoy and Sons,558002754.0,1977-08-11,E-wallet
12135,63114,Flores-Ritter,1524358.0,1982-06-12,Check
12136,14700,Garcia-Butler,443.0,1996-04-18,Contactless Card
12137,29781,Whitehead Inc,30113.0,1999-08-28,Contactless Card
12142,62209,Kennedy-Castillo,5540.0,2022-05-19,Cash
12143,28083,Perry-Jimenez,568.0,2016-11-14,Cryptocurrency
12145,3977,Austin LLC,0.0,1992-06-21,Bank Transfer
12149,32463,Robinson LLC,26495.0,2021-01-22,Bank Transfer
12157,36840,Simmons Ltd,294.0,2008-05-20,Credit Card
12169,52195,"Weiss, Fitzpatrick and Thomas",9279.0,2020-08-15,Cash
12171,29515,Stewart-Clay,93946842.0,1972-01-08,Cash
12172,23417,Schultz Group,72316351.0,2005-01-24,Cryptocurrency
12178,2383,"Hooper, Gardner and Stevenson",285266.0,1972-11-23,Prepaid Card
12181,5632,Hudson Ltd,7.0,2019-08-09,Cash
12183,37723,Guerra-Steele,4312.0,2016-01-19,Cryptocurrency
12185,53157,"Landry, Allen and Wilson",44379547.0,2002-04-06,Cryptocurrency
12188,51034,Rogers-Gray,6.0,2020-10-12,Check
12193,63092,Mcdonald PLC,96.0,2018-12-10,E-wallet
12194,57965,Herrera and Sons,636189457.0,1974-01-29,Credit Card
12197,61579,"Simmons, Little and Wright",657.0,2017-02-23,Debit Card
12198,46162,"Moore, Kline and Smith",730169083.0,2012-08-21,Credit Card
12201,59638,"Hunt, Harper and Mendez",7.0,2016-05-23,Contactless Card
12203,18113,Owen Inc,84.0,1992-01-15,Prepaid Card
12207,52219,"Austin, Conner and Flores",55415739.0,1972-09-27,Contactless Card
12209,25590,Perry Ltd,7618807.0,2021-12-21,Debit Card
12210,58974,Edwards and Sons,8.0,2020-02-23,Mobile Payment
12214,27569,Jackson Ltd,348902405.0,1984-08-27,Check
12215,14794,"Graham, Roberts and Lopez",847451160.0,2018-04-09,Credit Card
12216,60602,Rodriguez PLC,672371300.0,2000-07-26,Cryptocurrency
12221,47532,"Wiggins, Stewart and Jenkins",6768.0,2011-12-23,Contactless Card
12225,26211,"Stevenson, Parsons and Bradley",7245.0,2005-05-08,Prepaid Card
12230,44706,"Nelson, Ramirez and Williams",20839571.0,2000-12-11,Debit Card
12240,5814,Byrd Inc,462871.0,1987-09-12,Bank Transfer
12245,41333,Harris-Lawrence,402422044.0,2011-11-12,E-wallet
12246,34719,Jones-Alvarez,14810.0,2002-05-18,Prepaid Card
12247,5990,"Boyle, Cruz and Wilson",58142.0,2019-08-07,Mobile Payment
12249,40167,"Lopez, Thompson and Barnett",914124826.0,1973-05-16,Cash
12250,25071,Cruz and Sons,7032.0,1989-04-26,Debit Card
12253,63802,Hebert-Lopez,82618151.0,1977-11-29,Debit Card
12254,42743,Beltran Ltd,52627145.0,2004-05-21,Cash
12257,57038,Boyer Ltd,6.0,1994-05-19,Credit Card
12258,61256,Guerrero-Mccarthy,66682.0,2012-11-02,Mobile Payment
12259,65093,Haynes-Hanson,6737185.0,2014-07-21,Cash
12268,4456,Prince-Ortiz,9451906.0,1994-09-30,E-wallet
12269,20188,Guerrero-Jackson,31222.0,2019-04-20,Prepaid Card
12270,28683,"Chavez, Parker and Williams",29.0,2013-11-17,Contactless Card
12281,48860,"Rivera, Hicks and Casey",65235434.0,1985-12-14,Cryptocurrency
12282,16821,Sanford-Robinson,509523.0,1972-04-02,Prepaid Card
12283,52535,Welch Ltd,243110383.0,1994-09-12,Prepaid Card
12285,37679,"Lopez, Ewing and Carrillo",6108014.0,1989-07-07,E-wallet
12287,63132,Anderson-Walsh,99965.0,1998-08-12,Check
12288,52898,Ellis-Mills,3065931.0,2010-08-31,Check
12289,41047,Smith-Myers,6.0,1996-05-09,Credit Card
12291,23155,Ramirez Inc,66267.0,2014-02-07,Mobile Payment
12292,57353,Mendoza PLC,703792225.0,1996-10-17,E-wallet
12293,52578,"Brennan, White and Larsen",48972.0,1982-02-25,Cash
12296,54364,Flores-Williams,6782422.0,2017-12-12,Cryptocurrency
12298,55710,Parker-Medina,41493825.0,2003-06-09,Cryptocurrency
12300,43985,Scott Ltd,27384.0,1975-06-19,Debit Card
12305,24408,Owens LLC,2.0,1987-05-12,Check
12306,14622,"Mcmahon, Cruz and Johnson",137587.0,2018-12-19,Bank Transfer
12307,6148,"Cooke, Fuentes and Sutton",5457.0,1991-05-24,Credit Card
12308,20514,Johnston and Sons,2249.0,2004-05-05,Mobile Payment
12312,35615,"Love, Case and Hall",1.0,2017-09-17,Prepaid Card
12313,29213,Richards Inc,6.0,1993-06-13,Check
12314,9213,Pugh-Garza,436634.0,1979-02-10,Bank Transfer
12316,37222,Martinez-Alvarez,251600.0,1986-10-21,Cash
12321,41733,Holmes-Ward,489959923.0,1984-03-04,Mobile Payment
12322,38338,Parker Ltd,6015708.0,2007-04-12,Check
12324,52321,Bass PLC,66.0,2017-05-08,Credit Card
12329,31394,"Mercado, Berg and Scott",45.0,1991-09-15,Debit Card
12330,55733,Smith PLC,554599450.0,2010-11-26,Cash
12331,26904,"Phillips, Manning and Holmes",604265877.0,1993-09-28,Contactless Card
12340,61401,"Martin, Stewart and Jones",22147.0,1978-06-17,Mobile Payment
12341,14632,Johnson-Alvarado,329300.0,2021-04-03,E-wallet
12346,54247,Strickland Ltd,24.0,1973-03-23,Credit Card
12350,55855,Powers-Burns,3993.0,2020-11-14,Credit Card
12353,56783,Watson-Harmon,114.0,2019-04-20,Debit Card
12354,39240,Curtis-Freeman,399.0,2016-08-01,E-wallet
12359,21760,Moyer-Li,689.0,2010-04-10,Contactless Card
12362,12511,Manning Group,152.0,1988-02-13,Contactless Card
12363,17111,Thomas and Sons,44.0,1994-05-03,Prepaid Card
12365,50001,Brooks LLC,1260253.0,1973-11-07,Check
12373,21030,Brown-Phelps,413074.0,1971-09-04,Mobile Payment
12374,49215,Potts LLC,815.0,1972-08-27,Debit Card
12376,8792,"Taylor, Rice and Goodwin",449284575.0,1975-10-30,Bank Transfer
12379,16013,Hines-James,16.0,2013-08-12,Mobile Payment
12381,13585,Choi Ltd,296.0,1998-04-27,Cryptocurrency
12382,29365,Morgan PLC,5267741.0,2003-05-20,Debit Card
12384,9126,"Knight, Gonzalez and Williams",236.0,1994-06-28,Debit Card
12385,23080,Shaw-Fox,6618642.0,2014-09-01,Contactless Card
12386,43529,Hayden Group,431334.0,1970-04-23,Debit Card
12388,64861,Ruiz and Sons,95.0,1991-07-25,E-wallet
12389,40321,Butler-Lambert,9922.0,2013-02-17,Mobile Payment
12390,49418,Foster LLC,73.0,2022-09-01,Mobile Payment
12392,42580,"Gaines, Trujillo and Murillo",6.0,1972-11-24,Debit Card
12394,38557,"Patterson, Carter and Davis",15680007.0,1975-09-09,Debit Card
12396,15080,Avila-Delgado,54487146.0,1970-01-12,Cash
12397,49695,"Clark, Villa and Goodwin",144011667.0,2016-09-03,E-wallet
12398,23917,Heath Group,127648.0,1980-04-18,Debit Card
12403,41299,Welch-Simon,56776810.0,2021-06-09,Mobile Payment
12404,24969,Foster-Sherman,427449.0,2001-12-20,Mobile Payment
12405,20357,Nicholson-Savage,35415555.0,1973-03-19,Check
12409,43018,Orr-Jackson,32873579.0,1983-01-30,Cash
12410,20527,Rodriguez-Wright,8562.0,2018-06-21,Mobile Payment
12411,41054,Olsen-Ball,107.0,1989-04-08,Mobile Payment
12418,29936,Doyle Ltd,87.0,1989-06-27,Credit Card
12422,48819,Charles LLC,27846.0,2014-09-10,Mobile Payment
12427,26404,Rogers Group,569.0,1989-01-07,Bank Transfer
12428,38021,"Morgan, Davis and Best",821391913.0,2012-08-01,Mobile Payment
12435,5950,Ramirez PLC,138272.0,1975-01-20,Bank Transfer
12441,40761,Kelley Group,1.0,2017-10-14,Cash
12442,5104,Schneider and Sons,69850798.0,1987-05-17,Contactless Card
12443,55372,Lane and Sons,80.0,2010-05-15,Debit Card
12445,26412,Rodriguez-Sheppard,8.0,2002-04-05,Mobile Payment
12447,61707,Nelson-Kline,7.0,2003-04-07,Cash
12448,61343,Simmons Inc,55344.0,1983-06-02,Check
12452,9259,Steele Inc,7.0,2014-10-19,Credit Card
12454,57130,Lindsey Group,138.0,1996-01-11,E-wallet
12455,8208,"Peters, Robbins and Smith",5229781.0,1992-09-19,Debit Card
12456,65533,"Marsh, Ruiz and Buckley",925154667.0,2018-08-27,Check
12459,7036,Williams PLC,192153.0,1999-03-15,Bank Transfer
12462,26586,Henry Inc,9430.0,1970-09-16,Cryptocurrency
12468,36507,Matthews Ltd,3079464.0,1975-02-23,Credit Card
12475,52550,"Williams, Gibson and Fisher",4.0,2011-11-17,Bank Transfer
12477,61291,Solis Inc,54789771.0,1982-06-29,Credit Card
12480,39079,Kerr PLC,73502.0,2001-07-10,Mobile Payment
12482,33211,Gonzalez-Patterson,3684713.0,1975-06-11,Prepaid Card
12489,7680,Carpenter-Cook,89073467.0,1999-05-30,Prepaid Card
12490,16702,Long-Stewart,242377032.0,1975-06-04,Cryptocurrency
12491,5929,Campbell PLC,3408798.0,1984-05-22,Cash
12492,56223,Montgomery-Pace,38650560.0,1978-05-30,Check
12497,31989,George Ltd,86336.0,1974-05-10,Check
12498,32586,Hanna-Lin,54154207.0,1987-06-27,Credit Card
12501,37064,Mitchell-Drake,4.0,1976-04-23,Credit Card
12503,4799,"Reyes, Chambers and Hart",311808.0,2014-03-22,Debit Card
12507,16964,Rogers PLC,559004531.0,2014-10-11,Credit Card
12508,59958,Gutierrez Ltd,369267.0,1986-03-11,Credit Card
12511,31420,Knight-Clarke,1673866.0,1986-04-14,Bank Transfer
12513,38865,"Rodriguez, Powers and Hamilton",92601265.0,2018-05-26,E-wallet
12515,24892,"Miller, Myers and Gibson",1197392.0,1992-04-03,E-wallet
12518,18925,Woods PLC,1677.0,1970-02-02,Mobile Payment
12520,45161,Rodriguez and Sons,22760.0,2016-04-07,Credit Card
12521,22981,Martin Ltd,5719.0,2022-03-22,Contactless Card
12524,429,Gonzalez-Robbins,2351.0,2018-07-08,Cash
12526,24676,"Johnson, Adams and Montoya",383.0,2006-11-07,Bank Transfer
12532,31251,Patterson Ltd,0.0,1998-08-16,Mobile Payment
12539,42708,Payne PLC,4802.0,1987-01-02,Cryptocurrency
12542,34332,"Johnson, Freeman and Hall",69901.0,1992-08-07,E-wallet
12544,28869,Sexton PLC,436928.0,1999-01-28,Cash
12545,47615,Ramirez-Montoya,8592.0,1992-01-12,Debit Card
12548,11739,Gonzalez and Sons,23.0,1992-01-13,Check
12549,24144,Scott Ltd,5262819.0,2019-07-30,Credit Card
12552,30032,Vazquez-Lopez,56.0,2004-04-10,Cash
12558,9089,Turner-Kemp,8.0,2005-12-06,Cash
12561,8518,Curtis PLC,163641.0,2006-07-18,Bank Transfer
12563,34324,Gutierrez-Clark,57.0,1982-12-31,Cash
12565,32944,Contreras Ltd,40.0,1983-08-09,Check
12570,27260,Johnson-Salinas,640752.0,2011-10-29,Contactless Card
12575,54483,Cochran-Carter,919037669.0,1993-10-10,Contactless Card
12577,56885,"Jones, Campbell and Roman",5340.0,2020-04-10,E-wallet
12578,7079,Obrien-Garrison,3676399.0,1978-02-10,Credit Card
12581,41476,"Hutchinson, Castro and Bowen",67268.0,1973-11-02,Mobile Payment
12583,1850,"Murray, Ramos and Jackson",10454441.0,2014-01-30,Mobile Payment
12586,13631,"Thompson, Horn and Lynch",409.0,2023-11-13,Cash
12591,53309,"Jones, Roberson and Barnes",999.0,2011-10-29,Cryptocurrency
12593,25602,Guerrero-Mitchell,5.0,2011-08-14,Cash
12601,17790,"Saunders, Avila and Howard",88.0,1983-07-25,Cash
12605,29391,"Johnson, Walsh and Barrett",6386.0,2019-10-10,Credit Card
12609,19591,"Adams, Gibbs and Davis",1933672.0,1989-10-24,Bank Transfer
12610,44917,"Craig, Garrett and Gardner",50516.0,2013-08-27,Prepaid Card
12614,59529,"Jones, Mills and Butler",58.0,2013-05-26,Credit Card
12616,18972,Leach LLC,7.0,2018-12-22,Debit Card
12634,3611,Rhodes and Sons,1.0,2002-03-14,Cash
12636,46442,Tyler and Sons,159704740.0,1995-09-16,Bank Transfer
12645,50521,"Kim, Burnett and Parks",190681895.0,1974-12-07,Cryptocurrency
12647,22562,"Powers, Wade and Andrews",141990.0,2015-10-02,Cash
12650,55178,"Love, Lee and Jensen",4859645.0,1974-05-01,Debit Card
12652,51062,Evans and Sons,3203554.0,2001-08-15,E-wallet
12653,44148,Bradley-Wilkins,33407214.0,1973-07-17,Contactless Card
12659,41474,Allen-Ramirez,58.0,2021-11-19,Cryptocurrency
12666,25727,Scott-Howard,79670625.0,2003-08-26,Bank Transfer
12667,29967,Anthony LLC,3.0,1972-04-08,E-wallet
12670,17962,Rodriguez Ltd,87.0,1991-07-10,Bank Transfer
12671,4369,Johnston LLC,349.0,1995-08-04,Bank Transfer
12674,54501,"Schultz, Henry and Whitehead",8.0,1976-04-01,Debit Card
12681,48005,Wagner Ltd,523.0,2022-05-31,Prepaid Card
12684,32628,Brown-May,4.0,1971-05-14,Cash
12689,27774,"Johnson, Herman and Williams",355.0,1982-06-26,Check
12691,63827,Davis PLC,66862.0,2020-09-08,E-wallet
12693,59838,Berry LLC,1.0,1981-09-20,Prepaid Card
12697,51341,Wells-Cortez,19867.0,1985-05-02,Mobile Payment
12701,50344,Noble LLC,574694.0,2010-03-21,Debit Card
12703,57507,Rose Ltd,6.0,1986-02-10,Cryptocurrency
12706,63887,"Reynolds, Moore and Stewart",357513833.0,1985-11-04,Mobile Payment
12707,34688,Pacheco Ltd,819235091.0,1995-10-14,Check
12708,5206,Montgomery Inc,2.0,1994-10-07,Mobile Payment
12709,6394,Bennett-Williams,2.0,2007-02-04,Bank Transfer
12710,7518,"Garcia, Little and Mitchell",98278.0,1979-12-20,Check
12713,4904,Brown-Berg,20690.0,2008-12-25,Bank Transfer
12715,51342,"Howard, Wilson and House",25698.0,2023-11-30,Debit Card
12717,59357,"Allen, White and Hood",668055.0,1986-06-14,Mobile Payment
12721,64970,Mcdonald-Reese,84535170.0,1993-03-29,Prepaid Card
12722,6142,Stevens-Reid,2154408.0,1979-09-06,Bank Transfer
12723,18016,Winters Inc,19213.0,2021-11-26,Bank Transfer
12725,58211,Garcia-Thomas,727724731.0,1979-07-02,Debit Card
12728,44552,"Phillips, Nguyen and Taylor",924572.0,1978-11-20,Cryptocurrency
12732,17940,Russell Ltd,32.0,2008-02-19,Cryptocurrency
12733,11964,"Davis, Garcia and Frazier",77428.0,2002-03-27,Bank Transfer
12735,49454,"Blair, Davis and Hess",929.0,1987-10-15,Debit Card
12737,62605,"Harmon, Morales and Harris",4396.0,1972-03-02,Check
12738,2937,"Clayton, Blackwell and Green",5695926.0,1998-08-13,Credit Card
12739,17163,"Hernandez, Gill and Caldwell",763.0,1979-07-20,Credit Card
12740,51996,Campos-Turner,840.0,1990-10-18,Contactless Card
12743,50138,Cortez and Sons,63.0,2022-03-27,Contactless Card
12744,23603,Galvan-Jones,574924896.0,2021-05-29,Bank Transfer
12745,51129,"Perez, Ayers and Barnes",6549.0,1973-11-27,Prepaid Card
12747,24559,Murray Ltd,44158.0,1977-10-26,Debit Card
12750,52334,"Guerrero, Mckenzie and Shaw",23.0,2012-02-16,Bank Transfer
12752,37415,Duarte-Singleton,855.0,2016-12-21,E-wallet
12755,13733,Martinez PLC,6.0,1997-12-20,Credit Card
12763,29861,Becker-Ortiz,6.0,2006-10-19,Credit Card
12765,17608,"Lewis, Sanders and Odom",1182278.0,2021-01-10,Credit Card
12766,18332,"Bradley, Williams and Robbins",292404.0,1970-04-10,E-wallet
12767,63689,Howell-Reyes,1544.0,2017-06-26,E-wallet
12768,31016,"Allen, Campbell and Atkins",363.0,1973-05-28,Mobile Payment
12769,59534,Davis-Mcgee,56501718.0,1996-11-08,Mobile Payment
12771,40109,"Moore, Howard and Miller",6399130.0,1984-05-29,Contactless Card
12776,56282,Hunter and Sons,384037689.0,1989-07-13,Credit Card
12781,22479,"Morris, Fuller and Munoz",5067063.0,2000-03-14,E-wallet
12782,18809,Mahoney-Hutchinson,870.0,2018-06-25,Debit Card
12783,55131,"Williams, Boone and Valenzuela",18833765.0,1974-02-24,Cryptocurrency
12784,1101,Dunn-Mejia,87012.0,2005-12-29,E-wallet
12785,39930,"Henderson, Owens and Barber",2.0,2015-06-20,Cash
12786,32176,Washington Group,35471105.0,2014-02-12,Mobile Payment
12792,19600,Bailey-Kim,934.0,1999-09-07,Mobile Payment
12793,37577,Lin Ltd,8.0,2014-02-23,Cash
12795,46372,Herrera-Silva,90317.0,2015-01-06,Check
12797,34977,Wilson-White,4355.0,1977-12-27,Mobile Payment
12799,17413,Anderson-Bell,7237161.0,1974-06-19,Contactless Card
12807,39562,"Martin, Sutton and Young",608933.0,2006-11-29,Debit Card
12809,55404,Hall Group,450.0,1994-04-28,Cash
12810,48201,Hall-Jones,422.0,1973-05-26,Debit Card
12812,40791,Deleon Inc,515.0,2021-09-30,Check
12813,5497,Young-Brown,482.0,2001-04-27,Mobile Payment
12819,43709,Mason-Wolfe,7478984.0,2022-10-15,Credit Card
12822,5201,"Johns, Wallace and King",67.0,1998-08-08,Cash
12824,55156,"Ibarra, George and Garza",333313472.0,1980-05-13,Check
12826,60702,"Warren, Campbell and Snyder",80977490.0,2010-05-18,Bank Transfer
12827,46311,"Hernandez, Turner and Chandler",7496409.0,1989-09-13,Prepaid Card
12837,10353,Miller Ltd,3486798.0,1994-06-04,Mobile Payment
12838,49355,Miller-Winters,46786.0,2022-04-23,Cryptocurrency
12843,55467,Lang Ltd,4913.0,1975-12-11,Cryptocurrency
12853,4410,Thomas LLC,4919.0,1970-09-15,Contactless Card
12856,59451,Burgess-Norton,39789881.0,1973-10-28,Debit Card
12857,30698,Hays-Travis,3419542.0,1990-08-17,Check
12858,37367,"Brown, Davis and Lewis",947493630.0,1996-08-27,Check
12860,31145,Taylor-Arellano,4335082.0,1993-01-02,Contactless Card
