log_id,customer_id,communication_type,timestamp
15076,6368,Postal Mail,0 days 04:34:43
15078,15946,Postal Mail,0 days 02:14:22
15081,60875,In-person,0 days 02:11:07
15082,63690,Phone,0 days 22:00:53
15084,2181,Mobile App,0 days 02:50:13
15086,30139,Phone,0 days 20:13:54
15088,48554,Email,0 days 01:11:15
15089,14277,Mobile App,0 days 05:26:13
15090,35680,In-person,0 days 14:50:25
15092,46751,Mobile App,0 days 18:42:50
15097,58040,Postal Mail,0 days 05:34:40
15102,44550,Online Chat,0 days 06:22:20
15104,1732,Postal Mail,0 days 10:56:54
15105,51944,Postal Mail,0 days 23:45:51
15109,5009,Email,0 days 21:04:15
15113,5355,Postal Mail,0 days 16:55:29
15117,43748,Mobile App,0 days 08:27:37
15120,26405,In-person,0 days 23:56:58
15121,54327,In-person,0 days 23:35:17
15124,23196,Postal Mail,0 days 21:11:34
15125,63859,In-person,0 days 18:20:39
15127,58947,In-person,0 days 23:03:03
15129,3842,Email,0 days 19:50:00
15132,16615,Email,0 days 06:14:32
15138,17354,In-person,0 days 04:30:38
15141,56431,In-person,0 days 02:54:26
15144,45972,Email,0 days 20:22:06
15146,34544,Email,0 days 00:30:49
15149,60637,Email,0 days 23:04:00
15154,2915,Email,0 days 11:35:19
15155,60092,Mobile App,0 days 10:45:55
15156,59158,Phone,0 days 01:26:06
15160,63977,In-person,0 days 02:03:26
15161,63074,Online Chat,0 days 09:30:43
15165,26663,Mobile App,0 days 02:04:19
15167,22192,Postal Mail,0 days 15:54:15
15171,26721,Mobile App,0 days 16:47:45
15173,17180,Email,0 days 03:54:24
15174,18502,Mobile App,0 days 04:32:27
15175,609,Mobile App,0 days 09:46:48
15177,63557,Email,0 days 01:14:54
15178,26509,In-person,0 days 12:23:27
15180,8642,Online Chat,0 days 04:54:25
15185,7411,Mobile App,0 days 17:35:48
15188,53597,In-person,0 days 09:36:19
15190,12174,In-person,0 days 21:57:49
15192,39425,Phone,0 days 14:48:51
15193,6269,Mobile App,0 days 21:52:14
15194,39025,In-person,0 days 22:28:22
15195,21229,Email,0 days 23:12:12
15200,31878,Online Chat,0 days 04:27:28
15201,63350,Phone,0 days 23:28:01
15203,7359,Email,0 days 23:01:41
15205,53932,Postal Mail,0 days 16:39:53
15206,60159,Postal Mail,0 days 08:20:26
15207,39105,Postal Mail,0 days 23:34:06
15212,33329,Email,0 days 02:03:14
15213,57222,Postal Mail,0 days 18:56:54
15215,35223,Online Chat,0 days 06:06:50
15216,28309,In-person,0 days 07:58:44
15218,26985,Mobile App,0 days 21:50:25
15226,54199,Postal Mail,0 days 20:02:19
15232,10236,In-person,0 days 08:40:47
15233,34484,In-person,0 days 13:45:19
15235,33125,Online Chat,0 days 15:26:10
15238,16068,Email,0 days 15:00:12
15242,17220,Postal Mail,0 days 20:47:11
15243,7036,Postal Mail,0 days 01:50:20
15244,27422,Phone,0 days 18:01:15
15246,20782,In-person,0 days 21:41:55
15247,37113,Phone,0 days 17:56:00
15249,39332,Postal Mail,0 days 18:55:46
15252,35191,Email,0 days 03:53:01
15256,20776,Postal Mail,0 days 09:35:19
15262,27315,Email,0 days 16:18:38
15265,56553,Mobile App,0 days 08:52:46
15266,38333,In-person,0 days 01:43:35
15269,29425,Phone,0 days 16:09:58
15272,65076,Online Chat,0 days 06:36:21
15273,34899,Mobile App,0 days 05:58:25
15277,47426,In-person,0 days 23:14:05
15281,1463,Postal Mail,0 days 20:04:20
15284,9096,Online Chat,0 days 14:28:53
15288,23241,Mobile App,0 days 15:16:44
15290,37870,Online Chat,0 days 06:04:30
15291,43499,Phone,0 days 18:00:25
15298,46798,In-person,0 days 02:15:02
15306,46666,Email,0 days 14:13:20
15307,34480,Mobile App,0 days 10:03:50
15310,46724,Email,0 days 00:12:23
15311,45282,Mobile App,0 days 13:44:50
15314,53794,Email,0 days 08:03:15
15318,16916,Phone,0 days 09:05:11
15319,1570,In-person,0 days 05:04:18
15323,18529,Mobile App,0 days 18:13:37
15329,31473,Phone,0 days 05:51:26
15333,27888,Online Chat,0 days 22:16:06
15334,15955,Email,0 days 10:45:52
15335,14159,Postal Mail,0 days 21:23:02
15338,15473,Mobile App,0 days 21:09:04
15339,36294,Online Chat,0 days 05:42:00
15341,26288,Postal Mail,0 days 08:47:34
15349,28349,Postal Mail,0 days 18:22:57
15358,19460,Email,0 days 02:35:08
15359,52285,Postal Mail,0 days 08:45:34
15360,43949,Mobile App,0 days 23:04:33
15368,5709,Phone,0 days 11:38:21
15371,55883,Phone,0 days 17:16:39
15372,48937,Online Chat,0 days 05:46:05
15376,64,Online Chat,0 days 10:50:25
15382,54523,Mobile App,0 days 04:55:11
15388,26441,Online Chat,0 days 21:34:02
15392,46601,In-person,0 days 21:12:36
15393,13250,Postal Mail,0 days 14:53:46
15395,47866,Postal Mail,0 days 00:57:35
15397,31952,In-person,0 days 02:35:06
15399,55568,Mobile App,0 days 19:20:30
15400,21229,Phone,0 days 05:51:45
15406,6679,Postal Mail,0 days 21:19:21
15412,30450,Mobile App,0 days 13:19:39
15413,51234,Email,0 days 00:39:23
15416,47781,Online Chat,0 days 15:12:33
15418,21468,Mobile App,0 days 07:01:26
15420,23449,Postal Mail,0 days 02:58:46
15424,51186,Postal Mail,0 days 13:08:20
15425,59455,Phone,0 days 07:11:18
15429,14297,Postal Mail,0 days 01:33:22
15431,42717,Email,0 days 05:48:32
15432,948,Mobile App,0 days 02:54:12
15434,38347,Email,0 days 23:46:22
15435,48142,Postal Mail,0 days 01:39:20
15436,28653,Mobile App,0 days 17:48:01
15437,20948,Email,0 days 13:22:29
15439,53172,Email,0 days 02:04:47
15440,48040,Online Chat,0 days 04:30:19
15441,7446,Postal Mail,0 days 16:57:24
15446,63126,In-person,0 days 17:23:11
15447,25476,Email,0 days 07:00:15
15460,11144,Mobile App,0 days 09:26:44
15467,49122,In-person,0 days 14:17:09
15472,65065,Email,0 days 16:37:29
15475,39521,Mobile App,0 days 09:54:44
15478,7840,Email,0 days 05:26:33
15480,45137,In-person,0 days 13:07:10
15481,60270,Mobile App,0 days 11:27:46
15485,49285,Online Chat,0 days 01:10:15
15492,56946,Email,0 days 01:40:38
15495,6258,Postal Mail,0 days 20:27:40
15496,56065,Online Chat,0 days 03:20:12
15498,21082,In-person,0 days 19:44:33
15500,37829,Online Chat,0 days 10:58:36
15505,12692,Phone,0 days 23:12:44
15508,54177,Email,0 days 02:10:47
15513,62013,Online Chat,0 days 03:00:13
15515,51705,Postal Mail,0 days 13:00:47
15516,63041,Phone,0 days 19:22:47
15518,28521,Mobile App,0 days 20:35:22
15519,40370,Mobile App,0 days 13:10:52
15524,22270,In-person,0 days 08:39:05
15525,60370,Postal Mail,0 days 16:00:13
15526,31574,Mobile App,0 days 17:47:49
15529,25939,Postal Mail,0 days 22:05:27
15535,22443,Online Chat,0 days 08:55:58
15536,62793,Online Chat,0 days 10:15:14
15542,34176,Mobile App,0 days 14:46:46
15544,48392,Email,0 days 13:02:43
15547,20185,Email,0 days 14:02:34
15552,47210,Email,0 days 14:43:21
15561,24036,Mobile App,0 days 13:56:32
15562,24351,Mobile App,0 days 14:55:28
15563,48032,Email,0 days 18:36:00
15566,3852,In-person,0 days 18:10:34
15572,39449,Postal Mail,0 days 00:33:11
15585,55402,In-person,0 days 01:44:02
15589,42334,Postal Mail,0 days 12:02:30
15591,6057,Online Chat,0 days 00:21:23
15594,43442,Postal Mail,0 days 11:58:16
15597,23645,Postal Mail,0 days 19:07:52
15598,29084,Email,0 days 13:43:57
15601,3096,Email,0 days 23:32:14
15605,40632,Email,0 days 06:02:58
15611,231,In-person,0 days 09:20:54
15614,51234,Phone,0 days 10:17:49
15616,63211,Online Chat,0 days 20:13:59
15624,36380,Phone,0 days 07:13:13
15634,40182,Email,0 days 14:50:01
15636,46111,Email,0 days 08:27:10
15639,13426,Mobile App,0 days 20:17:25
15642,1485,Online Chat,0 days 11:13:13
15643,36214,Email,0 days 11:44:00
15645,5444,Postal Mail,0 days 18:59:42
15647,6184,In-person,0 days 23:23:58
15648,55784,Postal Mail,0 days 16:36:20
15658,46738,In-person,0 days 00:05:41
15664,9836,In-person,0 days 19:06:21
15668,58085,Online Chat,0 days 06:01:10
15671,57275,Phone,0 days 20:52:28
15674,1133,Mobile App,0 days 20:22:40
15675,59052,Mobile App,0 days 01:21:19
15676,306,Phone,0 days 11:57:38
15678,6735,Mobile App,0 days 21:55:25
15681,40762,Postal Mail,0 days 07:54:43
15682,28989,Postal Mail,0 days 20:59:22
15686,65276,In-person,0 days 11:50:21
15689,33094,Online Chat,0 days 08:33:34
15693,8980,Mobile App,0 days 23:16:39
15694,42891,Email,0 days 17:20:04
15695,12367,Email,0 days 04:43:52
15697,53545,Online Chat,0 days 05:48:56
15704,8259,Email,0 days 12:34:15
15706,35100,Mobile App,0 days 16:48:13
15708,13582,Postal Mail,0 days 20:00:56
15712,52397,Phone,0 days 07:52:43
15715,33503,Email,0 days 15:23:21
15716,28734,Postal Mail,0 days 13:34:44
15722,36464,Email,0 days 16:43:47
15723,55108,Mobile App,0 days 12:27:53
15724,57174,Mobile App,0 days 21:14:52
15734,4581,Online Chat,0 days 05:16:20
15735,56457,Phone,0 days 04:09:18
15738,18486,Phone,0 days 10:56:22
15739,28886,Phone,0 days 22:25:11
15740,21371,Mobile App,0 days 19:15:37
15743,24534,Email,0 days 09:00:05
15746,55255,Online Chat,0 days 00:57:58
15750,55236,Phone,0 days 11:19:54
15753,61051,Phone,0 days 08:58:48
15757,6472,Email,0 days 04:50:27
15760,6293,Postal Mail,0 days 07:29:43
15761,35735,Mobile App,0 days 04:33:51
15764,27588,Online Chat,0 days 08:45:01
15769,37651,In-person,0 days 06:09:05
15770,56930,Email,0 days 06:11:37
15772,30067,Online Chat,0 days 07:03:19
15774,29760,Mobile App,0 days 19:23:09
15779,20571,In-person,0 days 11:23:28
15783,65435,Online Chat,0 days 10:20:36
15785,41817,Email,0 days 19:06:36
15787,13318,In-person,0 days 14:53:13
15798,578,Online Chat,0 days 05:22:32
15799,23758,Postal Mail,0 days 03:13:02
15802,55285,In-person,0 days 03:15:34
15805,58365,In-person,0 days 11:31:05
15807,56986,Phone,0 days 22:32:36
15809,54351,Online Chat,0 days 19:15:43
15810,42085,Mobile App,0 days 13:40:54
15814,44557,Phone,0 days 12:41:26
15830,51315,Mobile App,0 days 01:18:37
15831,16172,In-person,0 days 10:43:39
15832,62055,In-person,0 days 05:31:57
15842,48761,In-person,0 days 20:46:29
15844,8364,Email,0 days 19:14:22
15845,20766,Online Chat,0 days 22:18:21
15849,21675,Postal Mail,0 days 10:00:14
15852,28121,Email,0 days 05:56:41
15853,56998,Email,0 days 17:03:21
15854,3932,In-person,0 days 06:54:14
15855,60092,In-person,0 days 09:13:42
15857,36670,Email,0 days 05:17:56
15859,21505,Phone,0 days 06:13:53
15862,29560,Phone,0 days 17:18:22
15874,58580,Mobile App,0 days 12:23:16
15880,51712,Postal Mail,0 days 21:36:50
15881,15771,Email,0 days 21:07:33
15883,42031,Postal Mail,0 days 09:46:32
15884,4158,In-person,0 days 00:34:56
15886,56123,Phone,0 days 13:38:50
15894,45523,Phone,0 days 05:00:40
15899,49441,Email,0 days 05:24:46
15900,15767,Online Chat,0 days 06:52:54
15901,61676,In-person,0 days 14:21:48
15902,62361,Online Chat,0 days 12:36:40
15905,2831,Mobile App,0 days 10:55:50
15906,43381,Postal Mail,0 days 06:27:27
15907,28159,In-person,0 days 20:25:05
15910,26037,Email,0 days 19:33:25
15914,31376,Mobile App,0 days 21:04:45
15915,50482,Online Chat,0 days 12:39:40
15916,37962,Online Chat,0 days 09:48:35
15917,32975,Email,0 days 14:42:51
15926,53534,Postal Mail,0 days 04:45:28
15929,12831,Online Chat,0 days 20:50:41
15932,15795,Online Chat,0 days 00:17:27
15936,27748,In-person,0 days 11:10:08
15941,31270,Online Chat,0 days 07:01:16
15950,32758,In-person,0 days 21:36:15
15951,30596,Email,0 days 04:36:43
15954,57440,Phone,0 days 21:38:37
15955,41993,Phone,0 days 16:47:06
15956,5070,Online Chat,0 days 02:08:06
15957,48425,In-person,0 days 19:26:29
15958,25939,Email,0 days 13:30:41
15959,57376,Mobile App,0 days 12:31:51
15964,50187,Mobile App,0 days 19:38:31
15968,50960,In-person,0 days 09:52:55
15969,17104,Email,0 days 22:13:53
15970,6281,In-person,0 days 15:11:54
15971,18957,Email,0 days 07:56:21
15972,19458,Phone,0 days 20:57:04
15974,20514,Email,0 days 03:19:51
15975,22392,Online Chat,0 days 16:25:22
15976,12733,Postal Mail,0 days 05:30:31
15977,1402,Email,0 days 04:57:48
15980,51636,Mobile App,0 days 06:18:23
15985,13071,Email,0 days 14:44:30
15988,51423,Email,0 days 10:07:16
15989,65429,Email,0 days 20:51:40
15992,59353,Phone,0 days 17:54:43
15993,47665,In-person,0 days 11:24:11
15995,52457,Email,0 days 17:00:29
16001,38926,Mobile App,0 days 14:22:41
16003,9626,Mobile App,0 days 10:18:55
16005,32958,Email,0 days 15:26:09
16008,4266,Online Chat,0 days 18:57:36
16009,3516,Postal Mail,0 days 05:23:56
16010,56020,Phone,0 days 11:25:30
16011,9582,Mobile App,0 days 06:03:44
16012,23936,Email,0 days 01:51:22
16017,21738,Mobile App,0 days 19:07:33
16018,53621,In-person,0 days 10:46:33
16022,62508,Online Chat,0 days 20:54:12
16029,63485,Postal Mail,0 days 15:27:02
16032,33768,In-person,0 days 17:12:03
16033,61503,In-person,0 days 18:59:18
16038,61613,Mobile App,0 days 22:33:25
16044,45354,Phone,0 days 21:23:21
16045,10605,In-person,0 days 18:01:26
16047,39130,In-person,0 days 12:55:39
16051,28090,In-person,0 days 21:47:02
16052,34956,Postal Mail,0 days 04:36:19
16057,7774,Online Chat,0 days 09:26:20
16059,6838,Mobile App,0 days 12:06:50
16061,7618,Postal Mail,0 days 09:50:59
16063,62673,Mobile App,0 days 13:10:57
16068,62748,Mobile App,0 days 20:38:07
16070,1570,Phone,0 days 17:40:45
16071,58657,Postal Mail,0 days 00:09:36
16072,51519,Email,0 days 19:30:58
16079,23998,In-person,0 days 22:38:39
16080,4769,Phone,0 days 04:31:14
16082,2943,In-person,0 days 10:36:19
16089,25643,In-person,0 days 16:03:02
16090,56061,Online Chat,0 days 19:03:26
16091,31712,Phone,0 days 23:19:25
16096,34544,In-person,0 days 04:48:35
16100,23965,Online Chat,0 days 13:51:57
16103,54554,Email,0 days 22:34:54
16104,39859,Online Chat,0 days 03:49:40
16105,58940,Postal Mail,0 days 02:27:58
16107,40735,Phone,0 days 01:07:13
16111,19944,Mobile App,0 days 20:43:23
16113,20569,Email,0 days 20:46:01
16123,42380,Online Chat,0 days 02:11:38
16125,7745,Phone,0 days 05:21:07
16129,26256,Phone,0 days 05:57:45
16131,20569,Mobile App,0 days 06:10:00
16132,44965,Postal Mail,0 days 17:49:12
16133,13452,Phone,0 days 12:27:44
16135,40049,Mobile App,0 days 08:54:58
16136,17755,Online Chat,0 days 17:18:25
16137,41132,Online Chat,0 days 21:10:56
16139,60954,Online Chat,0 days 18:22:05
16140,46682,Postal Mail,0 days 12:13:57
16142,48992,Online Chat,0 days 10:36:21
16144,47705,In-person,0 days 14:39:27
16145,13071,Phone,0 days 07:37:11
16149,58304,Email,0 days 22:54:38
16150,48402,Email,0 days 08:13:59
16152,10950,Online Chat,0 days 02:26:37
16157,39622,Postal Mail,0 days 11:15:40
16161,1357,Online Chat,0 days 21:56:36
16170,33744,Email,0 days 18:07:42
16172,31489,In-person,0 days 09:52:34
16184,33047,Email,0 days 17:22:29
16185,547,In-person,0 days 04:48:55
16186,46849,Mobile App,0 days 16:09:29
16187,64619,In-person,0 days 19:04:01
16189,23167,Mobile App,0 days 10:27:38
16191,26147,Online Chat,0 days 11:07:15
16193,51773,Postal Mail,0 days 18:04:27
16194,56338,Email,0 days 06:27:21
16195,8622,Mobile App,0 days 15:27:45
16196,35251,Mobile App,0 days 12:49:16
16197,33759,Mobile App,0 days 06:02:17
16198,48405,In-person,0 days 05:32:19
16199,58048,Email,0 days 02:28:27
16201,42201,Phone,0 days 03:15:40
16207,31520,Online Chat,0 days 16:08:06
16208,25419,Email,0 days 05:29:23
16211,25743,Postal Mail,0 days 08:22:46
16213,39337,Email,0 days 01:18:14
16219,57808,Postal Mail,0 days 13:29:40
16226,61069,Online Chat,0 days 02:24:15
16227,41582,Phone,0 days 10:51:34
16236,57009,Email,0 days 12:32:41
16238,19399,Postal Mail,0 days 13:37:55
16243,2648,In-person,0 days 01:06:29
16247,61443,Phone,0 days 04:23:52
16248,63444,Mobile App,0 days 08:02:38
16251,18187,Email,0 days 05:13:47
16252,49736,Online Chat,0 days 10:42:21
16254,33371,Mobile App,0 days 08:17:01
16255,240,Mobile App,0 days 16:53:02
16256,27735,Online Chat,0 days 01:07:59
16258,50562,Mobile App,0 days 01:34:24
16264,53382,In-person,0 days 05:34:08
16267,35182,Email,0 days 18:45:26
16270,14193,Online Chat,0 days 15:15:02
16280,32882,In-person,0 days 17:21:27
16281,63097,Online Chat,0 days 11:47:49
16283,34602,Phone,0 days 15:22:15
16285,4978,In-person,0 days 13:51:52
16287,9452,Mobile App,0 days 09:41:21
16289,29372,Phone,0 days 00:26:07
16290,49817,Mobile App,0 days 01:11:23
16294,3061,Postal Mail,0 days 11:18:50
16296,63661,Postal Mail,0 days 02:04:51
16297,48190,Online Chat,0 days 19:51:44
16299,18139,Mobile App,0 days 10:51:31
16306,11453,Postal Mail,0 days 03:21:26
16307,916,Postal Mail,0 days 15:06:00
16308,49818,Phone,0 days 05:23:34
16317,13288,Email,0 days 11:44:44
16318,27726,Postal Mail,0 days 06:45:56
16322,17267,Online Chat,0 days 19:46:17
16326,6499,Mobile App,0 days 14:34:04
16327,33985,Online Chat,0 days 10:58:19
16331,47083,Email,0 days 21:46:14
16332,28965,Mobile App,0 days 01:34:13
16333,6624,Postal Mail,0 days 15:23:15
16337,23940,In-person,0 days 05:53:15
16338,28356,Phone,0 days 02:54:41
16339,29422,Online Chat,0 days 19:55:55
16340,26411,Online Chat,0 days 05:55:05
16349,13394,Mobile App,0 days 07:30:19
16350,58905,In-person,0 days 05:54:25
16355,64297,Online Chat,0 days 23:11:25
16357,13870,Postal Mail,0 days 08:54:05
16358,58439,Mobile App,0 days 19:49:45
16369,16098,Email,0 days 18:01:38
16372,8466,Email,0 days 21:09:29
16373,45333,Postal Mail,0 days 15:45:13
16375,35098,Email,0 days 21:45:48
16377,655,Postal Mail,0 days 22:04:23
16389,21166,Email,0 days 07:08:23
16390,50597,Postal Mail,0 days 19:41:34
16391,23251,Phone,0 days 07:39:29
16394,11731,Email,0 days 00:03:55
16395,40497,Mobile App,0 days 08:24:29
16396,15195,Postal Mail,0 days 06:39:01
16397,41490,Phone,0 days 19:37:11
16404,49006,Email,0 days 01:40:39
16405,64093,Mobile App,0 days 12:33:43
16408,19273,Postal Mail,0 days 11:16:20
16409,5987,Phone,0 days 00:37:54
16410,1324,In-person,0 days 06:25:58
16412,42851,Mobile App,0 days 15:10:44
16414,27934,Postal Mail,0 days 08:39:14
16415,33338,Online Chat,0 days 18:55:22
16422,7257,Phone,0 days 15:40:42
16423,13203,Phone,0 days 04:49:47
16428,31187,Postal Mail,0 days 17:03:57
16431,8296,Email,0 days 00:47:35
16436,5831,Email,0 days 05:22:46
16438,27533,Email,0 days 17:19:31
16442,29541,Postal Mail,0 days 01:58:10
16443,19027,Postal Mail,0 days 02:44:05
16450,40838,Phone,0 days 10:00:04
16452,25203,Mobile App,0 days 10:01:44
16455,22443,Postal Mail,0 days 11:00:54
16458,63169,Phone,0 days 18:48:15
16460,48543,Phone,0 days 23:59:59
16462,37925,Phone,0 days 10:06:50
16463,57868,In-person,0 days 17:38:35
16464,18910,In-person,0 days 23:47:07
16467,8288,In-person,0 days 09:33:31
16468,15099,Phone,0 days 08:57:29
16477,25962,Postal Mail,0 days 17:45:22
16484,5017,In-person,0 days 05:22:28
16487,22969,Phone,0 days 01:27:44
16492,13643,Postal Mail,0 days 06:44:37
16499,51857,Phone,0 days 10:06:20
16505,12994,Phone,0 days 22:02:08
16511,56061,Email,0 days 11:29:45
16512,62659,Online Chat,0 days 08:46:30
16513,40178,Email,0 days 01:50:06
16516,15752,Postal Mail,0 days 02:56:04
16517,10386,Phone,0 days 22:27:33
16519,16770,Online Chat,0 days 05:05:19
16520,63269,Postal Mail,0 days 20:26:24
16522,49317,In-person,0 days 20:32:06
16523,9910,Online Chat,0 days 19:26:41
16524,44944,Online Chat,0 days 21:49:37
16525,31476,Phone,0 days 08:39:22
16526,48190,Online Chat,0 days 14:35:56
16530,28126,Online Chat,0 days 06:38:38
16531,872,Online Chat,0 days 09:15:27
16537,8939,Email,0 days 09:27:12
16548,5960,In-person,0 days 04:31:25
16550,62498,Online Chat,0 days 09:22:29
16552,46213,Mobile App,0 days 03:00:39
16553,37186,Phone,0 days 13:55:48
16555,31344,Mobile App,0 days 21:26:08
16556,47080,Online Chat,0 days 10:54:50
16558,39304,Online Chat,0 days 04:01:57
16559,35941,Postal Mail,0 days 01:41:16
16560,13429,Mobile App,0 days 05:02:16
16561,52413,Online Chat,0 days 16:35:45
16565,25197,Mobile App,0 days 18:44:09
16566,63526,Email,0 days 23:26:50
16569,40030,Postal Mail,0 days 07:23:58
16576,19235,In-person,0 days 01:29:23
16578,37592,Online Chat,0 days 12:42:44
16580,24433,Online Chat,0 days 13:24:55
16584,8056,Phone,0 days 03:23:24
16585,22515,Phone,0 days 08:30:48
16586,54985,Postal Mail,0 days 16:23:44
16588,37565,Mobile App,0 days 05:09:44
16589,7799,Phone,0 days 10:08:41
16592,20188,Online Chat,0 days 07:42:04
16594,40999,Online Chat,0 days 16:25:22
16597,14803,Online Chat,0 days 04:42:51
16598,47222,Email,0 days 03:59:15
16600,52799,Phone,0 days 07:54:23
16601,64039,Postal Mail,0 days 02:13:07
16603,27735,Online Chat,0 days 12:43:43
16607,24905,Email,0 days 06:56:42
16619,26085,Mobile App,0 days 00:44:16
16620,43201,Mobile App,0 days 17:32:19
16621,58290,In-person,0 days 15:52:42
16623,53312,Email,0 days 07:53:50
16629,7257,Postal Mail,0 days 19:15:06
16638,15112,Postal Mail,0 days 13:34:28
16639,37591,Phone,0 days 20:33:04
16640,46516,Phone,0 days 15:18:26
16642,10132,Postal Mail,0 days 04:36:48
16645,2877,Email,0 days 23:05:20
16648,50333,Email,0 days 23:55:03
16649,1373,Online Chat,0 days 06:31:17
16651,13075,Postal Mail,0 days 21:43:35
