account_id,customer_id,account_type,balance,status_type
18858,37591,Individual Retirement Account (IRA),7.0,Closed
18862,45647,Individual Retirement Account (IRA),17344270.0,Limited/Restricted
18866,54153,Certificate of Deposit (CD),454.0,Closed
18871,24271,Business Account,15618.0,Active
18873,2098,Business Account,99316718.0,Inactive/Dormant
18876,9606,Trust Account,45954.0,Defaulted
18879,23449,Custodial Account,193803104.0,Blocked/Frozen
18880,42354,Savings Account,3.0,Blocked/Frozen
18881,47740,Certificate of Deposit (CD),619486.0,Active
18885,17858,Business Account,86906.0,Inactive/Dormant
18896,17437,Trust Account,13.0,Blocked/Frozen
18898,62128,Trust Account,3077.0,Defaulted
18900,51577,Business Account,716592.0,Blocked/Frozen
18905,52913,Trust Account,6243653.0,Blocked/Frozen
18906,52248,Individual Retirement Account (IRA),816370.0,Active
18916,35435,Individual Retirement Account (IRA),765939083.0,Defaulted
18921,25420,Business Account,67.0,Limited/Restricted
18925,51796,Custodial Account,9.0,Closed
18930,8162,Trust Account,98599291.0,Blocked/Frozen
18931,47301,Savings Account,750.0,Limited/Restricted
18932,45693,Individual Retirement Account (IRA),27739.0,Inactive/Dormant
18944,57782,Custodial Account,0.0,Defaulted
18945,40042,Savings Account,722375.0,Closed
18949,29046,Business Account,1087.0,Inactive/Dormant
18958,12185,Individual Retirement Account (IRA),388.0,Limited/Restricted
18959,57899,Trust Account,25786.0,Blocked/Frozen
18961,905,Trust Account,50177.0,Limited/Restricted
18962,22828,Checking/Current Account,680255.0,Active
18963,62431,Individual Retirement Account (IRA),617.0,Active
18965,14670,Certificate of Deposit (CD),0.0,Inactive/Dormant
18969,27696,Savings Account,12503921.0,Inactive/Dormant
18970,63620,Trust Account,8.0,Inactive/Dormant
18971,60090,Savings Account,649.0,Defaulted
18972,36483,Trust Account,26157.0,Blocked/Frozen
18979,31567,Certificate of Deposit (CD),4825355.0,Blocked/Frozen
18982,53182,Custodial Account,17508.0,Closed
18987,42545,Certificate of Deposit (CD),5345.0,Inactive/Dormant
18992,5987,Trust Account,704.0,Limited/Restricted
18993,13491,Custodial Account,2.0,Blocked/Frozen
18996,12973,Trust Account,4560.0,Blocked/Frozen
18997,4982,Custodial Account,7.0,Limited/Restricted
19000,30035,Trust Account,397.0,Inactive/Dormant
19001,51494,Checking/Current Account,36.0,Blocked/Frozen
19004,45701,Business Account,2261765.0,Closed
19008,6234,Individual Retirement Account (IRA),84691.0,Inactive/Dormant
19009,57369,Certificate of Deposit (CD),132627.0,Closed
19012,39591,Checking/Current Account,7.0,Blocked/Frozen
19013,47150,Individual Retirement Account (IRA),0.0,Closed
19014,22193,Custodial Account,236499.0,Inactive/Dormant
19017,42720,Individual Retirement Account (IRA),71643895.0,Active
19020,17414,Business Account,27.0,Defaulted
19022,46151,Certificate of Deposit (CD),34.0,Closed
19027,15399,Certificate of Deposit (CD),420.0,Active
19030,27411,Individual Retirement Account (IRA),61711.0,Limited/Restricted
19031,31193,Individual Retirement Account (IRA),970.0,Active
19032,18561,Trust Account,49142.0,Defaulted
19040,49361,Business Account,99564695.0,Blocked/Frozen
19043,27745,Business Account,610829845.0,Limited/Restricted
19046,22116,Trust Account,550.0,Active
19052,38601,Savings Account,59934360.0,Active
19054,34076,Business Account,304.0,Blocked/Frozen
19056,40734,Trust Account,405217176.0,Defaulted
19068,41047,Business Account,6756687.0,Blocked/Frozen
19070,50954,Individual Retirement Account (IRA),41976.0,Defaulted
19072,35047,Trust Account,64.0,Active
19082,50490,Custodial Account,63795408.0,Blocked/Frozen
19083,1125,Custodial Account,15403749.0,Limited/Restricted
19086,51173,Custodial Account,1338857.0,Closed
19087,47304,Trust Account,80009923.0,Inactive/Dormant
19089,40069,Savings Account,8447554.0,Active
19091,28562,Certificate of Deposit (CD),355818.0,Inactive/Dormant
19096,44449,Savings Account,807.0,Blocked/Frozen
19109,29713,Custodial Account,881383.0,Defaulted
19110,49744,Custodial Account,348888613.0,Closed
19111,39882,Certificate of Deposit (CD),72634731.0,Defaulted
19114,47806,Savings Account,9360.0,Inactive/Dormant
19117,46491,Savings Account,426148006.0,Active
19121,62140,Business Account,179026613.0,Limited/Restricted
19125,21196,Savings Account,17176.0,Blocked/Frozen
19126,10249,Custodial Account,7055832.0,Active
19128,14646,Checking/Current Account,68994.0,Closed
19135,48210,Trust Account,43534248.0,Blocked/Frozen
19136,5891,Trust Account,6251.0,Inactive/Dormant
19137,65081,Certificate of Deposit (CD),1249940.0,Active
19141,27308,Checking/Current Account,134864.0,Limited/Restricted
19142,56217,Trust Account,7160539.0,Inactive/Dormant
19148,46344,Individual Retirement Account (IRA),51537952.0,Closed
19149,27907,Certificate of Deposit (CD),643346021.0,Closed
19154,13874,Checking/Current Account,4.0,Blocked/Frozen
19158,37181,Certificate of Deposit (CD),4.0,Limited/Restricted
19164,24287,Trust Account,287.0,Inactive/Dormant
19181,3953,Individual Retirement Account (IRA),974459.0,Active
19183,55225,Individual Retirement Account (IRA),2.0,Blocked/Frozen
19187,43558,Custodial Account,811.0,Active
19188,4791,Checking/Current Account,84.0,Limited/Restricted
19190,57874,Custodial Account,41.0,Blocked/Frozen
19193,33772,Trust Account,1790.0,Limited/Restricted
19194,46746,Individual Retirement Account (IRA),3606.0,Closed
19212,23855,Individual Retirement Account (IRA),41.0,Blocked/Frozen
19215,16480,Individual Retirement Account (IRA),45573812.0,Inactive/Dormant
19222,50828,Certificate of Deposit (CD),536925.0,Inactive/Dormant
19227,49321,Certificate of Deposit (CD),9854.0,Blocked/Frozen
19228,59776,Individual Retirement Account (IRA),3.0,Inactive/Dormant
19231,33554,Certificate of Deposit (CD),631139.0,Limited/Restricted
19232,19690,Trust Account,12.0,Closed
19234,19478,Checking/Current Account,2.0,Limited/Restricted
19236,1183,Checking/Current Account,634272625.0,Active
19239,65015,Trust Account,59050227.0,Closed
19240,48793,Individual Retirement Account (IRA),4479.0,Closed
19246,49180,Custodial Account,78.0,Active
19253,7863,Certificate of Deposit (CD),257.0,Active
19256,7313,Certificate of Deposit (CD),433055195.0,Limited/Restricted
19257,16296,Custodial Account,7.0,Defaulted
19258,50448,Certificate of Deposit (CD),890.0,Limited/Restricted
19265,32359,Certificate of Deposit (CD),8990105.0,Limited/Restricted
19275,33925,Individual Retirement Account (IRA),6810.0,Defaulted
19278,18660,Individual Retirement Account (IRA),94528.0,Closed
19284,54261,Individual Retirement Account (IRA),672033.0,Defaulted
19285,14803,Certificate of Deposit (CD),7508.0,Blocked/Frozen
19286,46527,Custodial Account,80121.0,Defaulted
19317,35413,Custodial Account,49008906.0,Inactive/Dormant
19318,309,Custodial Account,326844486.0,Blocked/Frozen
19320,56442,Certificate of Deposit (CD),982731904.0,Closed
19325,63094,Trust Account,939588653.0,Limited/Restricted
19330,57641,Custodial Account,72732229.0,Inactive/Dormant
19335,60337,Individual Retirement Account (IRA),12.0,Defaulted
19338,52961,Trust Account,167.0,Inactive/Dormant
19341,53813,Trust Account,596.0,Limited/Restricted
19343,39021,Individual Retirement Account (IRA),83.0,Defaulted
19344,42649,Individual Retirement Account (IRA),29307.0,Inactive/Dormant
19346,14416,Savings Account,9540175.0,Inactive/Dormant
19348,51995,Individual Retirement Account (IRA),847478189.0,Closed
19350,31646,Individual Retirement Account (IRA),5133.0,Inactive/Dormant
19352,27668,Custodial Account,261074390.0,Inactive/Dormant
19354,17208,Checking/Current Account,9114892.0,Inactive/Dormant
19355,61775,Custodial Account,62777.0,Limited/Restricted
19364,58829,Individual Retirement Account (IRA),73385.0,Closed
19366,62790,Business Account,104.0,Limited/Restricted
19368,20887,Individual Retirement Account (IRA),26818044.0,Closed
19374,42603,Business Account,338243.0,Closed
19375,23752,Individual Retirement Account (IRA),92553.0,Limited/Restricted
19376,17707,Trust Account,376472.0,Closed
19378,13373,Certificate of Deposit (CD),27254.0,Limited/Restricted
19381,50092,Custodial Account,874428186.0,Inactive/Dormant
19384,14341,Savings Account,6072106.0,Closed
19389,23441,Trust Account,953081531.0,Limited/Restricted
19390,9802,Trust Account,272454.0,Active
19396,4893,Individual Retirement Account (IRA),752049.0,Blocked/Frozen
19400,5640,Custodial Account,622493232.0,Inactive/Dormant
19401,21426,Business Account,486.0,Inactive/Dormant
19402,62190,Business Account,4.0,Active
19403,29210,Individual Retirement Account (IRA),2717.0,Active
19405,29010,Individual Retirement Account (IRA),400522723.0,Blocked/Frozen
19412,28825,Savings Account,994.0,Defaulted
19424,19916,Business Account,433.0,Active
19427,38130,Savings Account,1010409.0,Closed
19430,64524,Individual Retirement Account (IRA),339340.0,Closed
19435,5853,Savings Account,4471.0,Closed
19436,5608,Custodial Account,410985.0,Inactive/Dormant
19440,64026,Business Account,7.0,Active
19443,46049,Savings Account,8070.0,Inactive/Dormant
19447,47734,Savings Account,4912530.0,Limited/Restricted
19451,25629,Certificate of Deposit (CD),232457938.0,Active
19454,51157,Custodial Account,76.0,Blocked/Frozen
19457,42703,Certificate of Deposit (CD),487.0,Closed
19462,55278,Trust Account,267067.0,Active
19463,39676,Savings Account,852.0,Active
19464,814,Savings Account,149881.0,Inactive/Dormant
19465,45911,Individual Retirement Account (IRA),260559759.0,Active
19467,63987,Checking/Current Account,221.0,Closed
19470,3283,Checking/Current Account,1.0,Inactive/Dormant
19473,26778,Custodial Account,619303566.0,Active
19475,59184,Custodial Account,29.0,Defaulted
19477,3954,Individual Retirement Account (IRA),1373029.0,Limited/Restricted
19480,25986,Savings Account,698.0,Limited/Restricted
19489,18366,Business Account,4671701.0,Closed
19493,21226,Individual Retirement Account (IRA),95.0,Blocked/Frozen
19498,22333,Business Account,1373477.0,Defaulted
19501,46954,Certificate of Deposit (CD),420136.0,Inactive/Dormant
19502,48420,Individual Retirement Account (IRA),4.0,Limited/Restricted
19504,9222,Trust Account,18691836.0,Inactive/Dormant
19505,34841,Trust Account,990918105.0,Active
19508,13099,Certificate of Deposit (CD),795107366.0,Active
19512,64292,Savings Account,469885880.0,Inactive/Dormant
19517,35338,Checking/Current Account,922106160.0,Blocked/Frozen
19520,26191,Business Account,92440.0,Closed
19521,7942,Individual Retirement Account (IRA),9394.0,Closed
19522,35674,Individual Retirement Account (IRA),197287.0,Active
19524,16461,Trust Account,309091213.0,Inactive/Dormant
19534,7613,Business Account,33610.0,Limited/Restricted
19540,5047,Trust Account,683295918.0,Active
19545,46089,Savings Account,771926.0,Defaulted
19550,40182,Business Account,980712696.0,Active
19551,36219,Custodial Account,7.0,Defaulted
19555,54110,Savings Account,6425.0,Defaulted
19566,37436,Certificate of Deposit (CD),54.0,Inactive/Dormant
19568,21593,Trust Account,103357.0,Blocked/Frozen
19576,10357,Business Account,88766.0,Defaulted
19582,509,Certificate of Deposit (CD),61304.0,Defaulted
19586,31439,Certificate of Deposit (CD),377167759.0,Active
19587,57997,Certificate of Deposit (CD),19508316.0,Defaulted
19591,5315,Individual Retirement Account (IRA),32025885.0,Inactive/Dormant
19596,47800,Custodial Account,104.0,Active
19600,36824,Savings Account,1.0,Active
19602,19012,Checking/Current Account,62012295.0,Closed
19603,16313,Checking/Current Account,5503.0,Inactive/Dormant
19607,12733,Certificate of Deposit (CD),9.0,Closed
19614,53909,Trust Account,5.0,Defaulted
19621,53440,Custodial Account,493845541.0,Inactive/Dormant
19622,1256,Business Account,49310.0,Blocked/Frozen
19629,6068,Checking/Current Account,50.0,Limited/Restricted
19631,53412,Custodial Account,33752679.0,Defaulted
19632,55915,Checking/Current Account,466.0,Closed
19633,30617,Individual Retirement Account (IRA),222.0,Active
19634,43331,Business Account,25.0,Blocked/Frozen
19638,48585,Checking/Current Account,89792.0,Limited/Restricted
19642,53593,Individual Retirement Account (IRA),885434.0,Blocked/Frozen
19643,26502,Trust Account,4784.0,Active
19645,18883,Business Account,51751603.0,Limited/Restricted
19652,17605,Business Account,86.0,Active
19653,50093,Business Account,5617.0,Active
19663,6835,Individual Retirement Account (IRA),84.0,Limited/Restricted
19667,2943,Custodial Account,8.0,Closed
19671,36134,Custodial Account,7645.0,Inactive/Dormant
19678,16145,Certificate of Deposit (CD),127.0,Defaulted
19683,38192,Business Account,1406.0,Limited/Restricted
19684,22181,Business Account,521089968.0,Closed
19693,7727,Certificate of Deposit (CD),5826.0,Active
19695,30286,Trust Account,122068489.0,Inactive/Dormant
19698,60090,Custodial Account,139.0,Inactive/Dormant
19702,9382,Certificate of Deposit (CD),6730.0,Blocked/Frozen
19707,28365,Custodial Account,21634.0,Active
19710,47728,Trust Account,3487940.0,Limited/Restricted
19719,3045,Custodial Account,0.0,Closed
19724,62726,Checking/Current Account,323427.0,Closed
19728,17387,Savings Account,429093550.0,Blocked/Frozen
19730,27488,Certificate of Deposit (CD),9.0,Inactive/Dormant
19732,18732,Checking/Current Account,3380.0,Blocked/Frozen
19737,34937,Certificate of Deposit (CD),822555218.0,Blocked/Frozen
19741,64632,Trust Account,718.0,Limited/Restricted
19744,53604,Trust Account,406470311.0,Blocked/Frozen
19745,42380,Custodial Account,938.0,Blocked/Frozen
19761,17301,Individual Retirement Account (IRA),21713980.0,Defaulted
19765,59868,Checking/Current Account,39999126.0,Closed
19766,22711,Business Account,645.0,Active
19770,20154,Certificate of Deposit (CD),1.0,Active
19775,7411,Checking/Current Account,68.0,Closed
19778,43834,Certificate of Deposit (CD),4428909.0,Defaulted
19781,14824,Business Account,864.0,Active
19784,2837,Checking/Current Account,5.0,Defaulted
19786,10589,Certificate of Deposit (CD),483.0,Defaulted
19788,8287,Custodial Account,6174801.0,Limited/Restricted
19794,4706,Checking/Current Account,98491.0,Blocked/Frozen
19797,3496,Trust Account,72.0,Defaulted
19799,11876,Savings Account,47535250.0,Defaulted
19803,54890,Savings Account,7079.0,Closed
19808,54891,Trust Account,556327175.0,Defaulted
19813,30616,Checking/Current Account,557.0,Closed
19814,19316,Individual Retirement Account (IRA),653881865.0,Active
19820,33740,Business Account,27579.0,Limited/Restricted
19823,42672,Certificate of Deposit (CD),4379626.0,Defaulted
19827,17342,Savings Account,6.0,Blocked/Frozen
19828,65407,Individual Retirement Account (IRA),7329.0,Closed
19834,12779,Individual Retirement Account (IRA),246.0,Defaulted
19836,19935,Custodial Account,5551.0,Defaulted
19837,58693,Checking/Current Account,3131.0,Active
19840,28107,Trust Account,98804.0,Active
19848,11916,Custodial Account,52825.0,Closed
19849,55184,Checking/Current Account,6424088.0,Closed
19850,18312,Individual Retirement Account (IRA),495.0,Active
19852,31223,Savings Account,94742334.0,Blocked/Frozen
19853,23694,Custodial Account,74645.0,Active
19856,44539,Individual Retirement Account (IRA),93066.0,Active
19859,54252,Savings Account,66559688.0,Limited/Restricted
19871,14125,Checking/Current Account,24993882.0,Active
19875,60170,Business Account,6.0,Limited/Restricted
19881,17041,Checking/Current Account,387.0,Active
19882,3036,Checking/Current Account,90718158.0,Limited/Restricted
19885,57688,Checking/Current Account,276936960.0,Active
19887,43508,Certificate of Deposit (CD),81.0,Limited/Restricted
19892,50865,Trust Account,497.0,Limited/Restricted
19896,33017,Trust Account,95014.0,Defaulted
19898,31376,Trust Account,14269.0,Inactive/Dormant
19901,27586,Business Account,9.0,Active
19907,46288,Custodial Account,75139.0,Closed
19915,58524,Custodial Account,4272324.0,Closed
19920,55746,Savings Account,56541.0,Inactive/Dormant
19921,60995,Custodial Account,204559951.0,Inactive/Dormant
19923,22911,Business Account,490780885.0,Active
19927,27224,Certificate of Deposit (CD),5303837.0,Active
19928,19321,Certificate of Deposit (CD),832993.0,Defaulted
19931,11475,Trust Account,6.0,Blocked/Frozen
19932,45532,Certificate of Deposit (CD),22737.0,Inactive/Dormant
19933,44981,Individual Retirement Account (IRA),6.0,Limited/Restricted
19938,46029,Certificate of Deposit (CD),158903.0,Blocked/Frozen
19945,25337,Custodial Account,46074.0,Inactive/Dormant
19946,17409,Business Account,3727.0,Active
19955,53393,Custodial Account,39863.0,Inactive/Dormant
19956,17145,Business Account,778224.0,Blocked/Frozen
19958,26020,Certificate of Deposit (CD),979.0,Defaulted
19963,50407,Business Account,18870.0,Blocked/Frozen
