credit_id,customer_id,credit_score,credit_limit
14874,46666,670 - 739,794627.0
14875,27478,800 - 850,6.0
14879,33803,740 - 799,2636.0
14880,41619,800 - 850,47.0
14895,46629,800 - 850,1017.0
14896,17481,800 - 850,28.0
14910,14617,740 - 799,737969986.0
14914,57329,670 - 739,76246.0
14924,38521,300 - 579,728.0
14936,30901,300 - 579,9903.0
14946,23256,740 - 799,9.0
14947,60203,670 - 739,536.0
14951,29472,800 - 850,55.0
14955,7740,800 - 850,3946.0
14956,56288,800 - 850,9.0
14957,61974,300 - 579,0.0
14958,24200,300 - 579,38.0
14959,57458,300 - 579,9.0
14960,33794,670 - 739,86.0
14962,11868,580 - 669,1928738.0
14963,59514,580 - 669,11.0
14964,48545,580 - 669,2247774.0
14978,32647,580 - 669,629482.0
14979,64983,740 - 799,18214.0
14983,23580,800 - 850,9272595.0
14985,37040,740 - 799,194.0
14989,34474,670 - 739,132.0
14990,55632,300 - 579,41.0
14993,43247,670 - 739,107904786.0
14999,12922,580 - 669,91530151.0
15005,33252,300 - 579,14.0
15008,48759,800 - 850,6139.0
15013,54023,580 - 669,8690.0
15033,61110,740 - 799,462656503.0
15034,19406,800 - 850,502.0
15036,30676,800 - 850,29234831.0
15040,50886,670 - 739,923.0
15050,30948,670 - 739,32.0
15051,19719,670 - 739,328377117.0
15052,55558,580 - 669,767.0
15056,35464,580 - 669,3.0
15058,15869,670 - 739,98392.0
15059,56,300 - 579,25.0
15062,32584,670 - 739,39.0
15064,37970,740 - 799,313301454.0
15065,38901,580 - 669,9.0
15067,3411,800 - 850,95.0
15068,13149,580 - 669,217903584.0
15070,5698,670 - 739,7.0
15077,40978,300 - 579,205892764.0
15087,49549,580 - 669,68.0
15095,2222,740 - 799,56.0
15097,49119,580 - 669,2.0
15099,29855,300 - 579,107673.0
15101,12944,740 - 799,6962.0
15102,50814,740 - 799,93.0
15104,41823,740 - 799,124.0
15108,27181,800 - 850,590.0
15115,64831,740 - 799,15.0
15117,36499,300 - 579,5.0
15132,499,800 - 850,7027.0
15134,6252,740 - 799,9166.0
15135,33434,300 - 579,8146771.0
15136,21626,800 - 850,212455.0
15138,58899,300 - 579,809.0
15140,3796,800 - 850,84.0
15156,49464,740 - 799,7573883.0
15158,27485,800 - 850,687.0
15159,43170,800 - 850,124540.0
15166,36039,740 - 799,39.0
15169,54956,740 - 799,73.0
15174,11881,800 - 850,2817.0
15175,12547,580 - 669,285779.0
15176,31127,580 - 669,5589.0
15182,26778,300 - 579,58467216.0
15191,53288,800 - 850,6258466.0
15197,53954,300 - 579,4.0
15200,31874,300 - 579,67659.0
15202,31693,740 - 799,539499.0
15205,34956,800 - 850,8.0
15206,59867,580 - 669,361900476.0
15210,15203,300 - 579,36345.0
15212,5688,670 - 739,4424.0
15215,4109,580 - 669,301530.0
15219,58357,300 - 579,969693.0
15220,59555,740 - 799,5528.0
15228,42354,800 - 850,775.0
15234,53757,580 - 669,4555058.0
15238,17441,740 - 799,11012.0
15239,18110,740 - 799,6.0
15244,6565,670 - 739,860538019.0
15247,17237,800 - 850,6014429.0
15249,49563,800 - 850,348470520.0
15251,36920,300 - 579,469577.0
15253,21431,740 - 799,16.0
15254,11202,300 - 579,3576773.0
15259,32849,670 - 739,963275.0
15264,47703,800 - 850,285352512.0
15278,35690,300 - 579,0.0
15279,42462,300 - 579,10932.0
15280,4584,580 - 669,382552694.0
15282,30834,670 - 739,464294.0
15284,38083,300 - 579,4810.0
15292,29778,580 - 669,30510.0
15297,3379,300 - 579,96620495.0
15298,51458,580 - 669,22.0
15299,836,670 - 739,1228263.0
15305,37937,300 - 579,53138.0
15306,36606,740 - 799,7066.0
15308,27588,580 - 669,954058151.0
15311,28460,670 - 739,13638284.0
15319,21066,800 - 850,5.0
15322,32043,670 - 739,66.0
15329,23641,670 - 739,10178.0
15331,2188,670 - 739,330838.0
15332,33911,670 - 739,7339.0
15333,18221,300 - 579,13202.0
15335,7662,670 - 739,88906337.0
15341,43545,740 - 799,287.0
15346,24384,670 - 739,1.0
15358,37165,800 - 850,36432460.0
15364,32574,800 - 850,2099.0
15365,31408,300 - 579,6481.0
15367,10864,740 - 799,27009701.0
15371,37853,740 - 799,740378302.0
15373,44965,740 - 799,4065342.0
15376,19889,300 - 579,6087.0
15381,19817,580 - 669,0.0
15386,58817,740 - 799,86.0
15388,18536,670 - 739,8833.0
15389,44533,580 - 669,676409.0
15390,14307,670 - 739,140041.0
15391,5576,740 - 799,64502.0
15398,31273,800 - 850,330.0
15400,33759,580 - 669,169.0
15402,11273,300 - 579,907.0
15403,61475,300 - 579,323.0
15405,48951,300 - 579,649428.0
15407,26028,580 - 669,8998084.0
15411,39521,670 - 739,94317.0
15416,45760,800 - 850,87.0
15423,54412,800 - 850,11812493.0
15431,23139,670 - 739,2.0
15442,27181,580 - 669,62899.0
15443,53539,740 - 799,9.0
15445,12006,300 - 579,559.0
15450,3833,740 - 799,6585525.0
15454,56946,580 - 669,4044996.0
15456,28336,800 - 850,157031830.0
15461,1352,580 - 669,99.0
15465,1570,670 - 739,9900745.0
15472,46969,580 - 669,57510.0
15474,38005,800 - 850,623317943.0
15481,65107,300 - 579,26308410.0
15484,19288,670 - 739,3.0
15485,46821,670 - 739,69899848.0
15491,11463,580 - 669,7353239.0
15492,14382,740 - 799,906.0
15497,36063,670 - 739,274222889.0
15498,50620,580 - 669,88.0
15499,46937,580 - 669,0.0
15502,32301,740 - 799,5370.0
15503,28937,580 - 669,6734819.0
15505,35069,800 - 850,125916.0
15510,11746,800 - 850,7518395.0
15512,53090,580 - 669,78.0
15519,12563,670 - 739,607339.0
15521,19660,580 - 669,630.0
15524,53920,300 - 579,32.0
15526,48851,580 - 669,48354182.0
15529,28963,740 - 799,418538063.0
15530,394,580 - 669,8617.0
15531,40732,800 - 850,17847.0
15534,12700,740 - 799,5902543.0
15547,2384,300 - 579,363072.0
15550,22009,740 - 799,575987.0
15551,28201,580 - 669,58375.0
15554,34961,740 - 799,0.0
15555,10357,670 - 739,793.0
15556,50722,740 - 799,62675.0
15559,31763,670 - 739,62361708.0
15568,26707,670 - 739,120013383.0
15570,21903,670 - 739,505358.0
15572,43734,740 - 799,3623.0
15573,32226,300 - 579,2947671.0
15577,24249,800 - 850,3652.0
15578,37761,800 - 850,18693.0
15579,40086,300 - 579,238380.0
15585,22272,800 - 850,4.0
15588,6293,580 - 669,981159271.0
15593,7306,670 - 739,6540058.0
15602,41259,670 - 739,1469420.0
15604,19283,670 - 739,8.0
15605,23861,740 - 799,554762569.0
15614,63052,670 - 739,0.0
15617,52706,670 - 739,89.0
15618,44786,800 - 850,240469.0
15622,39964,800 - 850,182.0
15625,57368,300 - 579,2650902.0
15628,8937,300 - 579,8815.0
15635,46225,740 - 799,545416.0
15636,16472,800 - 850,63997570.0
15637,865,740 - 799,71907777.0
15640,25419,670 - 739,2834975.0
15641,32885,670 - 739,5.0
15645,16004,580 - 669,33.0
15652,35602,300 - 579,316286881.0
15657,22083,800 - 850,7.0
15660,29709,670 - 739,67.0
15665,31356,300 - 579,90458105.0
15666,55239,580 - 669,697290304.0
15670,50271,740 - 799,67953411.0
15671,11888,300 - 579,750.0
15674,14307,740 - 799,58.0
15678,31439,740 - 799,6029614.0
15681,10057,670 - 739,8805806.0
15689,20538,740 - 799,820898.0
15690,3177,800 - 850,706.0
15693,10209,740 - 799,87186.0
15695,10900,580 - 669,8.0
15701,47542,800 - 850,27852.0
15704,60360,300 - 579,46.0
15707,15565,740 - 799,306.0
15710,45869,670 - 739,83803197.0
15722,60092,740 - 799,24420.0
15724,59713,670 - 739,7.0
15726,61571,670 - 739,77317.0
15729,60204,670 - 739,2.0
15740,1116,740 - 799,401158.0
15742,62177,580 - 669,15524415.0
15743,58831,670 - 739,77163019.0
15746,8432,800 - 850,831.0
15750,38333,300 - 579,0.0
15754,17445,670 - 739,4.0
15755,54048,300 - 579,5876168.0
15756,13099,300 - 579,9.0
15762,27674,740 - 799,59.0
15763,64463,300 - 579,2668892.0
15770,45454,670 - 739,26390.0
15779,7702,580 - 669,3748884.0
15783,14488,800 - 850,92.0
15784,38881,800 - 850,9702351.0
15790,18985,800 - 850,776529675.0
15791,15640,670 - 739,71.0
15792,51764,300 - 579,3.0
15793,33078,670 - 739,14046198.0
15794,8186,800 - 850,7166.0
15802,45667,580 - 669,55244774.0
15804,9885,800 - 850,90.0
15806,11540,800 - 850,37388159.0
15807,36257,580 - 669,959969361.0
15809,25211,300 - 579,95475173.0
15814,61613,300 - 579,329.0
15815,36364,740 - 799,792464.0
15817,15143,300 - 579,298350479.0
15819,16983,580 - 669,60864.0
15822,12313,300 - 579,551.0
15823,13048,580 - 669,37757180.0
15824,42867,740 - 799,358096726.0
15830,25420,670 - 739,95096.0
15834,17194,740 - 799,859085377.0
15835,63456,580 - 669,8.0
15836,8250,580 - 669,6000.0
15837,20339,800 - 850,2.0
15838,35408,300 - 579,462369727.0
15847,60130,670 - 739,86353775.0
15848,63406,800 - 850,25141461.0
15849,42872,740 - 799,692.0
15861,49161,580 - 669,8062952.0
15869,47304,300 - 579,2916.0
15871,1945,800 - 850,52265.0
15891,20081,740 - 799,58264665.0
15892,36756,580 - 669,2.0
15893,42751,580 - 669,7297.0
15903,6711,580 - 669,908880.0
15906,46473,740 - 799,5898.0
15908,45635,670 - 739,6349.0
15909,7341,740 - 799,75710145.0
15911,62260,670 - 739,16.0
15914,62839,670 - 739,10522.0
15915,55184,740 - 799,395661440.0
15919,37382,580 - 669,6.0
15921,24998,800 - 850,5.0
15922,59764,800 - 850,564.0
15924,48951,740 - 799,240.0
15933,36210,300 - 579,558824652.0
15944,6835,740 - 799,4.0
15945,57040,580 - 669,92.0
15948,61242,800 - 850,8959311.0
15956,57983,740 - 799,134160.0
15959,49887,300 - 579,39.0
15964,65044,740 - 799,353.0
15968,56563,300 - 579,142.0
15970,36486,800 - 850,154.0
15974,42165,580 - 669,809965.0
15978,24415,300 - 579,1486092.0
15981,33662,300 - 579,21954593.0
15985,15048,740 - 799,38.0
15988,35604,670 - 739,61269792.0
15992,59703,670 - 739,187969444.0
15994,306,740 - 799,531558249.0
15996,28748,580 - 669,31934.0
15997,63639,800 - 850,6.0
15999,14927,740 - 799,352367.0
16004,27660,740 - 799,8.0
16007,10492,580 - 669,40276082.0
16008,6998,300 - 579,923538172.0
16009,40869,580 - 669,5482.0
16011,62039,300 - 579,37496.0
16016,42379,300 - 579,577.0
16019,45225,740 - 799,299838100.0
16021,55565,800 - 850,44181.0
16028,18895,670 - 739,4367663.0
16033,16004,670 - 739,89.0
16036,11888,800 - 850,3613891.0
16040,37482,300 - 579,415029.0
16041,13929,300 - 579,46822347.0
16046,24325,300 - 579,5355215.0
16047,28798,670 - 739,495495790.0
16050,9876,580 - 669,4760.0
16052,14596,740 - 799,43703354.0
16063,38684,670 - 739,314766051.0
16076,34732,580 - 669,2441866.0
16078,33882,740 - 799,3012.0
16082,23373,300 - 579,8.0
16085,24433,580 - 669,7543.0
16096,19443,800 - 850,330945.0
16098,11682,800 - 850,836024.0
16112,36042,670 - 739,7000137.0
16113,42971,740 - 799,442047772.0
16118,12872,740 - 799,56636.0
16121,12495,300 - 579,894204953.0
16123,17437,300 - 579,49760.0
16124,28250,800 - 850,5809593.0
16125,10881,800 - 850,4612.0
16135,53383,740 - 799,93.0
16141,29159,740 - 799,9746740.0
16143,51361,580 - 669,1907488.0
16147,36240,580 - 669,20.0
16153,7819,670 - 739,80.0
16157,44685,300 - 579,321151.0
16165,61996,800 - 850,72138.0
16166,59609,580 - 669,501280.0
16167,65075,580 - 669,30273.0
16169,28035,580 - 669,36494387.0
16174,8530,670 - 739,647.0
16176,18945,740 - 799,27.0
16183,47001,800 - 850,51817777.0
16188,62612,580 - 669,43464881.0
16189,23732,800 - 850,670868085.0
16192,384,670 - 739,959800026.0
16197,50897,580 - 669,687881823.0
16204,17707,580 - 669,15.0
16207,36111,670 - 739,29445543.0
16215,6819,800 - 850,83973806.0
16224,11880,740 - 799,5936957.0
16228,34628,670 - 739,2.0
16236,8149,670 - 739,31907829.0
16237,1986,580 - 669,4100.0
16245,29035,740 - 799,702620366.0
16246,54974,580 - 669,196650184.0
16253,9038,800 - 850,2.0
16255,45478,580 - 669,85.0
16272,65101,800 - 850,614193.0
16275,42598,300 - 579,964.0
16279,47339,580 - 669,72.0
16280,14376,800 - 850,198388.0
16284,10173,740 - 799,8044829.0
16285,16925,300 - 579,7444204.0
16292,21977,670 - 739,931509652.0
16299,44422,580 - 669,40686.0
16306,64790,580 - 669,828215089.0
16313,2692,670 - 739,72.0
16316,28445,740 - 799,5.0
16319,6560,670 - 739,8.0
16323,17207,740 - 799,91645.0
16327,60028,800 - 850,696425.0
16333,42720,740 - 799,325319801.0
16350,33901,740 - 799,991.0
16361,3322,800 - 850,856047165.0
16365,38935,670 - 739,7862820.0
16368,33050,800 - 850,427498133.0
16370,40501,670 - 739,4769655.0
16371,43169,580 - 669,142717.0
16376,3096,300 - 579,998196.0
16377,7341,670 - 739,48.0
16383,33679,670 - 739,674940.0
16384,6647,740 - 799,568.0
16386,19335,580 - 669,3731.0
16391,4704,670 - 739,63117.0
16393,53605,580 - 669,3.0
16401,39874,740 - 799,77235978.0
16402,53057,670 - 739,55244520.0
16404,64452,670 - 739,3727.0
16408,35957,740 - 799,296.0
16409,42383,300 - 579,53.0
16410,20538,800 - 850,428478.0
16411,10173,300 - 579,5.0
16418,11459,580 - 669,44251181.0
16437,40229,800 - 850,46920.0
16438,54048,800 - 850,621.0
16439,60150,300 - 579,838908554.0
16448,48481,740 - 799,53993272.0
16450,38065,670 - 739,9.0
16452,41266,300 - 579,289993.0
16453,21179,740 - 799,378798.0
16455,29435,300 - 579,172810.0
16457,44422,300 - 579,710.0
16463,53451,670 - 739,888.0
16467,58997,800 - 850,55699.0
16470,64447,300 - 579,373738841.0
16474,60098,670 - 739,5084.0
16475,46509,300 - 579,8560.0
16487,14297,670 - 739,293363201.0
16488,16646,800 - 850,9486939.0
16495,9901,300 - 579,6.0
16518,35201,670 - 739,5.0
16523,11706,740 - 799,55.0
16525,9647,580 - 669,29847.0
16528,1560,580 - 669,222.0
16531,59423,800 - 850,9466.0
16534,30102,800 - 850,7834503.0
16535,42437,300 - 579,88044.0
16538,58176,740 - 799,6097.0
16541,35486,670 - 739,34456043.0
16544,20890,800 - 850,283269942.0
16551,12719,580 - 669,957680349.0
16552,19982,670 - 739,5382.0
16555,10834,580 - 669,2130045.0
16556,65409,740 - 799,285.0
16563,35237,580 - 669,362074.0
16568,55469,580 - 669,38765559.0
16575,60043,300 - 579,52.0
16582,56146,300 - 579,4393.0
16584,40141,300 - 579,2589449.0
16593,62289,740 - 799,564.0
16595,22720,800 - 850,821.0
16597,56889,800 - 850,314.0
16598,26212,670 - 739,33584159.0
16602,46612,740 - 799,98647521.0
16604,57006,800 - 850,36455724.0
16605,39826,670 - 739,0.0
16606,27087,800 - 850,930786.0
16609,22616,740 - 799,43.0
16613,30032,300 - 579,35657.0
16614,15920,300 - 579,184943557.0
16616,18039,300 - 579,41091198.0
16618,55896,670 - 739,25.0
16623,38395,800 - 850,649.0
16624,33063,800 - 850,549534935.0
16625,6460,670 - 739,32968616.0
16629,21846,740 - 799,9248800.0
16632,46234,800 - 850,25185105.0
16635,50203,580 - 669,163131.0
16637,30617,800 - 850,105702375.0
16641,41275,670 - 739,7222494.0
16646,42222,740 - 799,469837892.0
16650,36499,800 - 850,87179.0
16652,58909,800 - 850,21368.0
16654,33499,670 - 739,9.0
16655,53352,580 - 669,490670.0
16660,31982,580 - 669,185378090.0
16666,22254,580 - 669,61932967.0
16675,50287,740 - 799,8111635.0
16692,47406,670 - 739,9199545.0
16698,53736,670 - 739,4789.0
16701,22952,300 - 579,1427.0
16707,35483,580 - 669,1.0
16708,48981,800 - 850,7034363.0
16714,16032,300 - 579,673.0
16716,37929,670 - 739,27422.0
16717,56319,580 - 669,733.0
16720,57159,300 - 579,8573.0
16722,23225,580 - 669,88113.0
16726,56909,800 - 850,7080827.0
16727,21426,300 - 579,807267782.0
16728,11470,300 - 579,485.0
16738,29549,300 - 579,812.0
16745,53693,670 - 739,453587276.0
16754,13802,300 - 579,3.0
16758,4481,670 - 739,8656789.0
16759,63620,580 - 669,20.0
16766,54853,580 - 669,55571.0
16770,26647,670 - 739,5935239.0
16781,568,670 - 739,4935.0
16790,63803,740 - 799,4737758.0
16795,34676,740 - 799,95.0
16799,46954,580 - 669,232952.0
16801,6669,300 - 579,778.0
16803,27498,580 - 669,94.0
16805,54193,300 - 579,9.0
16812,44154,300 - 579,48.0
16817,18358,800 - 850,4637.0
16819,62719,800 - 850,84.0
16822,52875,670 - 739,732110.0
16824,29477,580 - 669,306.0
16834,3402,800 - 850,608.0
16837,10558,300 - 579,2281202.0
16847,5725,800 - 850,9.0
16850,43508,670 - 739,847296.0
16855,61212,300 - 579,630.0
16856,52473,300 - 579,896366.0
16859,45399,300 - 579,707558.0
16861,1707,800 - 850,84878489.0
16864,39262,580 - 669,91.0
16869,5060,580 - 669,508.0
16870,34581,300 - 579,348.0
16873,45821,670 - 739,87123997.0
16874,22261,300 - 579,5876.0
16875,34590,670 - 739,846.0
16877,14718,580 - 669,9666.0
16879,10300,300 - 579,46.0
16883,36210,300 - 579,436.0
16885,31763,300 - 579,0.0
16886,46761,670 - 739,826145.0
16890,15330,670 - 739,40156.0
16891,50720,580 - 669,5929080.0
16894,18938,740 - 799,3007690.0
16900,42686,740 - 799,56870375.0
16901,44677,740 - 799,341679.0
16905,65427,670 - 739,888204.0
16914,17546,740 - 799,3.0
16920,21852,800 - 850,38539235.0
16922,259,670 - 739,576160.0
16926,58524,300 - 579,8884648.0
16929,56114,740 - 799,2.0
16934,28646,800 - 850,29037736.0
16935,16261,300 - 579,142872105.0
16938,41030,740 - 799,310.0
16945,27887,580 - 669,7442.0
16946,15158,740 - 799,1907.0
16950,34944,300 - 579,57126281.0
16955,8196,670 - 739,2.0
16963,52021,800 - 850,16079.0
16965,6213,580 - 669,777224.0
16975,50269,580 - 669,57626.0
16983,62128,300 - 579,774.0
16992,34465,740 - 799,4058198.0
16997,54683,800 - 850,92100.0
16998,30410,740 - 799,49803849.0
17003,9199,300 - 579,91501590.0
17005,13906,300 - 579,73135.0
17007,14761,670 - 739,453.0
17012,64904,740 - 799,1406422.0
17015,13929,670 - 739,435974805.0
17017,39968,800 - 850,521.0
17018,20367,580 - 669,489824.0
17024,41815,670 - 739,2.0
17027,547,670 - 739,80.0
17028,53182,300 - 579,3190032.0
17036,36338,800 - 850,5178657.0
17041,29726,580 - 669,54.0
17042,40572,740 - 799,2.0
17043,23955,740 - 799,7040778.0
17048,58867,800 - 850,42.0
17053,8867,300 - 579,5778.0
17055,18911,670 - 739,43273290.0
17056,40053,580 - 669,533.0
17057,29446,740 - 799,16871041.0
17058,17820,800 - 850,65120675.0
17060,36647,670 - 739,6754.0
17061,5802,300 - 579,378.0
17062,969,800 - 850,8.0
17063,1548,800 - 850,30483.0
17065,25049,670 - 739,302161.0
17068,50093,670 - 739,9616235.0
17070,28066,580 - 669,6398.0
17077,34652,300 - 579,228191.0
17078,8908,740 - 799,709.0
17084,48212,740 - 799,997159821.0
17088,61010,740 - 799,856735.0
17092,59641,670 - 739,93638.0
17094,49441,300 - 579,672437005.0
17096,1509,670 - 739,23.0
17098,14164,580 - 669,859689.0
17104,25629,670 - 739,69788.0
17107,29822,300 - 579,7788219.0
17109,21903,740 - 799,3.0
17114,14097,800 - 850,2.0
17115,45985,670 - 739,892680.0
17116,37601,670 - 739,9099837.0
17119,57062,670 - 739,516653083.0
17125,12547,670 - 739,2190347.0
17131,53850,300 - 579,5676.0
17133,5091,740 - 799,16865.0
17138,5608,800 - 850,7167.0
17140,43651,300 - 579,9272.0
17143,12381,740 - 799,735515.0
17147,55747,740 - 799,15.0
17149,63573,580 - 669,9.0
17150,6041,800 - 850,59879433.0
17154,65067,580 - 669,9.0
17156,1076,800 - 850,8.0
17157,28709,580 - 669,6740492.0
17159,32079,800 - 850,9.0
17164,44834,670 - 739,3.0
17165,46456,800 - 850,61.0
17166,46340,800 - 850,109.0
17173,24306,300 - 579,2209.0
17174,52884,580 - 669,6660.0
17175,5608,580 - 669,187.0
17184,38726,580 - 669,51725.0
17185,47223,740 - 799,2297.0
17188,9500,300 - 579,59566262.0
17196,23994,300 - 579,7241107.0
17198,12006,580 - 669,28710.0
17203,16093,670 - 739,37473995.0
17205,19935,580 - 669,3657948.0
17207,38962,800 - 850,698697.0
17208,27745,740 - 799,5257955.0
17213,46491,740 - 799,845958.0
17214,6521,580 - 669,85865.0
17215,10077,580 - 669,7062513.0
17218,23298,800 - 850,430.0
17221,39023,800 - 850,5132.0
17224,27674,740 - 799,582.0
17225,29010,300 - 579,28372835.0
17228,14604,740 - 799,82.0
17231,12603,670 - 739,763517.0
17242,56020,300 - 579,5711.0
17246,30183,580 - 669,260.0
17253,24665,670 - 739,86341818.0
17256,46470,670 - 739,54881613.0
17257,28922,670 - 739,14980743.0
17260,19577,300 - 579,8671.0
17263,49350,800 - 850,96.0
17264,24616,300 - 579,3937281.0
17267,19452,670 - 739,44.0
17270,657,740 - 799,52223.0
17271,30231,670 - 739,41.0
17272,65484,670 - 739,75850.0
17275,20169,740 - 799,64031.0
17277,1147,580 - 669,38905.0
17280,59934,670 - 739,45562.0
17288,57179,800 - 850,155937.0
17299,32989,670 - 739,1317.0
17312,43919,300 - 579,603.0
17320,27932,300 - 579,75708807.0
17324,56316,300 - 579,11856.0
17329,41926,580 - 669,66102.0
17333,58410,800 - 850,724134.0
17339,23256,800 - 850,1.0
17342,19053,800 - 850,77149.0
17343,61611,300 - 579,64.0
17353,3671,580 - 669,6493.0
17354,30403,670 - 739,4.0
17355,15003,300 - 579,3.0
17364,30124,800 - 850,0.0
17365,9240,800 - 850,205.0
17370,34452,580 - 669,41.0
17372,27457,740 - 799,8.0
17378,2347,580 - 669,4380.0
17379,7459,300 - 579,45620985.0
17380,57580,740 - 799,0.0
17381,38086,670 - 739,27190.0
17383,43626,740 - 799,88291.0
17384,9239,300 - 579,4453.0
17385,11186,300 - 579,59306943.0
17390,4826,670 - 739,7002.0
17392,23752,300 - 579,88.0
17397,51256,300 - 579,17204.0
17398,8938,670 - 739,816.0
17399,9130,740 - 799,9335.0
17400,52616,670 - 739,8848.0
17403,60099,300 - 579,498307.0
17410,21818,580 - 669,66.0
17416,53932,670 - 739,5249.0
17419,54554,740 - 799,22.0
17422,26475,800 - 850,23384098.0
17426,32587,800 - 850,377534.0
17428,57358,580 - 669,458416.0
17431,48645,300 - 579,6508.0
17433,61341,670 - 739,77190795.0
17439,36721,300 - 579,85792.0
17444,57215,740 - 799,9.0
17446,12662,300 - 579,657.0
17451,42552,580 - 669,8258.0
17458,28063,800 - 850,5.0
17459,17069,670 - 739,8745.0
17472,19944,670 - 739,231388.0
17473,51084,740 - 799,8624.0
17477,10641,580 - 669,89172092.0
17485,34730,670 - 739,391.0
17499,50108,300 - 579,5154.0
17506,7150,670 - 739,353071030.0
17515,4485,580 - 669,8582.0
17517,43648,740 - 799,93.0
17525,53478,670 - 739,5399.0
17526,4999,580 - 669,612.0
