transaction_id,account_id,transaction_type,amount,transaction_date
13623,7228,Credit,357.0,2006-03-24
13625,21076,Wire,5.0,1976-05-04
13637,10478,Subscription,124.0,1973-05-05
13665,18575,Payment ,59073442.0,2020-01-10
13675,43481,Purchase,7886.0,1974-09-28
13677,63527,Investment,9547795.0,1982-05-20
13683,48887,Wire,6.0,2001-02-17
13684,33345,Payment ,5432317.0,1985-01-09
13690,61581,Payment ,287033004.0,2020-02-22
13695,32321,Online,971.0,2020-09-02
13697,59615,Subscription,7139615.0,1999-08-13
13698,13298,Investment,420891327.0,2005-03-22
13709,47883,Subscription,12524.0,2021-05-25
13715,24127,Wire,714538285.0,2022-12-13
13718,13877,Investment,34.0,2016-04-21
13719,63835,Online,66247161.0,1985-03-05
13724,25197,Payment ,2083.0,1972-02-24
13726,19368,Payment ,92203054.0,1981-06-26
13731,11590,Credit,981987.0,1996-04-12
13738,13567,Payment ,1113.0,1978-02-23
13748,60857,Online,179.0,2021-05-28
13758,60372,Purchase,6637.0,2023-05-12
13763,38837,Investment,59492289.0,1981-01-17
13764,1423,Financial,64621409.0,2009-11-04
13768,29746,Purchase,94385548.0,2016-05-29
13770,61917,Financial,1.0,1984-07-22
13771,48628,Purchase,2.0,2011-07-09
13773,47709,Financial,26615.0,1985-11-05
13775,58871,Purchase,140836.0,1982-11-16
13785,63363,Credit,721487.0,2011-01-24
13790,28120,Payment ,1428.0,2021-09-13
13797,52950,Wire,11100741.0,1972-09-16
13799,9652,Credit,5.0,1991-10-30
13802,28211,Subscription,6.0,1998-05-11
13810,35367,Subscription,1181.0,2011-12-19
13817,28527,Credit,8687505.0,1997-03-20
13819,54196,Subscription,6.0,1987-12-13
13829,42989,Online,395598.0,2007-05-10
13841,42938,Wire,6.0,2007-03-14
13845,27669,Investment,581607.0,2002-09-14
13848,2126,Subscription,690707277.0,2022-02-03
13858,11234,Purchase,2.0,1970-10-23
13862,38949,Financial,5507661.0,2009-12-28
13870,23985,Purchase,735053.0,1977-06-12
13883,59777,Subscription,0.0,2010-08-20
13886,32258,Subscription,726.0,2010-11-21
13894,6102,Credit,64672496.0,1987-08-03
13900,22469,Purchase,39886979.0,2004-02-03
13901,44864,Payment ,2.0,2014-01-08
13922,4981,Financial,701398335.0,1979-02-15
13925,12902,Subscription,665891061.0,2010-10-17
13926,9266,Subscription,374.0,2001-03-21
13929,63493,Online,86562.0,1976-03-29
13932,39367,Purchase,11428107.0,2003-06-14
13935,18393,Investment,8907.0,2009-03-22
13936,2496,Investment,8360.0,1986-02-26
13941,60501,Subscription,80891289.0,1988-08-29
13945,31039,Online,971913711.0,2005-08-14
13965,49086,Purchase,79707016.0,1997-02-12
13976,56125,Investment,8234.0,2007-07-14
13979,61591,Purchase,5754.0,2014-08-31
13990,8427,Payment ,380142.0,2004-11-20
14006,10627,Subscription,73.0,2019-04-10
14014,53348,Online,2.0,2008-11-11
14028,57729,Wire,70560.0,2000-01-10
14030,60438,Investment,72444.0,2015-11-29
14038,8691,Purchase,398099117.0,1985-04-29
14041,28235,Subscription,147977157.0,1982-03-14
14043,7877,Purchase,70.0,2003-10-21
14044,42989,Subscription,8157.0,1995-10-31
14046,25685,Online,83459200.0,1994-07-09
14050,21337,Credit,689.0,1992-06-25
14058,51803,Financial,733618.0,1972-07-16
14059,26589,Subscription,71317.0,1997-03-09
14069,7398,Purchase,2.0,1977-04-25
14071,54815,Wire,203575.0,2021-05-18
14075,61881,Credit,8997218.0,1993-08-13
14087,48502,Credit,4875.0,2000-05-29
14089,59249,Credit,940750702.0,2009-01-17
14093,996,Wire,38733985.0,2006-09-04
14109,1704,Financial,7983114.0,1973-08-18
14119,61390,Purchase,30976178.0,2006-02-02
14124,14907,Subscription,9296.0,1989-05-30
14127,64324,Credit,268.0,1970-07-29
14131,41962,Subscription,6138.0,1999-03-19
14135,13201,Payment ,37550603.0,1986-08-03
14138,33365,Investment,0.0,2012-03-16
14142,63863,Investment,3503.0,1999-09-25
14153,57304,Subscription,600176.0,2020-12-25
14162,59237,Financial,583.0,2019-03-07
14174,35218,Investment,9513.0,1995-07-11
14180,64156,Investment,4.0,1993-03-30
14187,19183,Credit,53741115.0,1986-01-18
14190,19586,Payment ,90073.0,1993-01-29
14194,45453,Subscription,7.0,1980-11-25
14195,8926,Online,220.0,2009-12-03
14207,49780,Payment ,45126074.0,1980-07-01
14220,45258,Subscription,90403.0,1977-04-09
14229,57228,Purchase,57.0,1986-11-23
14230,16711,Subscription,48.0,1993-06-26
14231,48523,Online,6969388.0,1986-01-03
14233,38877,Payment ,6.0,2000-03-29
14234,46064,Investment,9532403.0,1985-12-02
14235,30601,Purchase,78245.0,1998-01-28
14238,53205,Investment,33465.0,2022-12-20
14245,47150,Investment,781.0,1992-08-15
14249,28142,Subscription,25974486.0,2019-10-14
14250,31979,Online,943683522.0,1986-05-09
14258,2994,Payment ,213.0,1982-03-18
14263,1649,Wire,747692.0,2008-10-25
14275,50816,Purchase,811693023.0,1991-08-18
14291,28596,Wire,788.0,2023-05-29
14298,9202,Financial,90339.0,1976-02-29
14304,48384,Online,2159962.0,2004-05-30
14314,23473,Investment,3685067.0,2000-12-13
14318,58237,Online,62166378.0,1975-11-09
14319,43743,Subscription,953.0,2018-02-09
14322,42159,Investment,19.0,1993-04-24
14328,49195,Financial,411250805.0,1981-07-05
14329,10557,Financial,633929770.0,1998-06-03
14335,32224,Financial,3.0,1974-01-20
14339,41839,Credit,79.0,1971-08-14
14347,61241,Credit,2.0,2018-02-03
14348,39351,Online,323.0,2012-03-20
14353,29716,Wire,46349.0,2018-11-20
14364,36099,Financial,1550.0,1973-11-05
14376,23740,Purchase,710276195.0,1983-06-02
14377,47709,Financial,4020.0,1971-05-11
14379,64886,Online,961.0,1995-09-02
14395,44836,Financial,649.0,1992-01-28
14400,65409,Investment,25813887.0,1990-10-04
14401,53861,Purchase,960487.0,1977-06-10
14404,14743,Financial,183935.0,2005-03-23
14413,7304,Credit,50721799.0,2001-09-30
14419,9590,Payment ,3.0,2018-07-12
14422,27116,Purchase,175148.0,2013-12-16
14428,56495,Online,14509807.0,2004-08-06
14431,27297,Online,15.0,2013-06-15
14447,57994,Credit,38491230.0,1984-10-14
14458,10618,Subscription,365218.0,2021-11-10
14486,2447,Wire,51.0,2001-09-22
14487,39494,Wire,7.0,1970-05-02
14493,30588,Purchase,926944700.0,2012-02-07
14500,44813,Subscription,645377.0,1987-10-29
14511,42054,Financial,509206.0,2009-01-09
14524,24291,Payment ,26866.0,2004-11-19
14529,42802,Payment ,5.0,1988-09-25
14533,61211,Subscription,24.0,1987-06-21
14537,4179,Online,5.0,2022-08-14
14539,25578,Subscription,74.0,1978-07-13
14542,14002,Purchase,93.0,2000-11-12
14554,5389,Financial,944819818.0,2007-06-30
14556,53400,Financial,947.0,2003-12-25
14558,26734,Online,330878856.0,1999-05-21
14559,1590,Investment,89797425.0,2009-12-17
14562,55775,Credit,942500365.0,1992-09-28
14580,12709,Financial,0.0,1984-02-02
14582,64923,Credit,1453.0,2011-10-02
14584,57414,Subscription,7312746.0,2002-05-22
14601,1754,Payment ,30085.0,1972-05-09
14604,62624,Financial,77443572.0,1994-06-18
14610,10319,Wire,7387632.0,2019-11-09
14625,60216,Payment ,5633721.0,2016-07-22
14630,47623,Financial,26.0,2015-02-12
14641,12733,Subscription,1.0,1978-04-21
14643,61678,Investment,165501332.0,1985-07-12
14650,60635,Online,166.0,1993-08-10
14655,52993,Credit,6.0,1972-03-17
14661,63924,Wire,4989672.0,1976-05-01
14670,12748,Financial,543.0,1990-05-26
14674,8252,Financial,0.0,1983-12-29
14679,47067,Payment ,446525.0,1998-08-04
14687,22469,Online,60406039.0,2021-12-18
14688,31600,Payment ,6688.0,1997-07-25
14703,44712,Financial,34.0,1993-02-27
14719,45992,Online,834601.0,1984-02-28
14722,20915,Credit,980990.0,2001-10-04
14725,26316,Credit,997097056.0,2015-06-24
14727,54148,Investment,1537.0,1978-03-23
14730,54380,Payment ,32870.0,2007-06-30
14738,21753,Investment,32.0,2009-10-01
14760,25397,Payment ,8888569.0,1976-10-25
14766,2164,Online,18392.0,2012-04-01
14768,35652,Subscription,61769.0,1993-04-16
14769,8115,Subscription,90963583.0,1994-09-15
14783,44281,Purchase,68598969.0,1982-11-02
14790,37084,Financial,5.0,2016-07-25
14800,5308,Subscription,8108493.0,2017-07-07
14809,51471,Investment,5.0,2012-01-06
14810,51071,Purchase,5.0,2004-10-22
14823,61626,Purchase,314.0,2020-01-02
14827,39340,Payment ,165.0,1982-11-25
14830,2272,Subscription,75.0,2005-10-22
14833,28324,Wire,4327254.0,1990-12-10
14837,55316,Financial,6030.0,1990-09-25
14847,33211,Online,7.0,2004-01-12
14853,13376,Online,964094653.0,2001-02-01
14858,38240,Online,64239703.0,1990-12-08
14865,17030,Payment ,5667359.0,2015-03-02
14866,1779,Wire,6313151.0,1976-11-01
14874,5682,Investment,5.0,1974-01-07
14879,19222,Investment,942204.0,2003-12-07
14882,35252,Credit,676.0,2005-03-23
14900,7827,Online,77345688.0,2019-04-01
14906,4308,Credit,1149.0,2003-01-07
14915,3874,Online,527945441.0,1992-02-15
14920,50947,Online,6.0,1979-12-25
14932,34886,Investment,99887203.0,1989-01-01
14934,22966,Wire,31495.0,1989-03-15
14950,63857,Credit,90218.0,1993-06-04
14953,21509,Subscription,2269.0,1986-01-07
14959,56340,Payment ,781.0,1997-08-24
14971,13628,Subscription,5011899.0,1996-05-15
14976,15691,Payment ,20.0,1997-03-25
14985,28711,Purchase,88.0,2023-11-26
14990,61947,Financial,5416265.0,2011-01-01
14992,65405,Online,394364.0,1989-04-21
14994,36410,Purchase,571.0,1980-11-21
14997,50487,Credit,769098439.0,1987-09-29
15022,7923,Investment,585956.0,1996-10-24
15025,50133,Wire,6819856.0,1977-11-02
15028,43908,Online,446.0,1995-10-26
15030,27341,Subscription,214.0,1990-06-03
15037,6831,Financial,0.0,2023-07-14
15041,870,Online,7164686.0,1989-05-21
15049,10915,Financial,642256.0,1980-05-08
15051,21738,Investment,5194.0,2015-09-22
15052,48728,Investment,95638.0,2005-11-16
15053,29606,Payment ,735.0,1990-05-31
15070,60163,Financial,373299209.0,2004-09-27
15076,45772,Credit,730.0,2006-08-09
15087,7278,Online,14.0,1977-05-28
15107,13307,Credit,833369580.0,2013-03-01
15120,30693,Payment ,291.0,1993-10-26
15138,40129,Investment,810.0,2009-05-06
15159,55863,Credit,8187.0,1982-06-03
15167,34843,Payment ,6.0,1987-03-08
15175,48792,Financial,8103190.0,2007-03-27
15177,53193,Purchase,3.0,1986-03-29
15184,5022,Payment ,468491219.0,1983-08-29
15192,12572,Payment ,355389.0,1996-01-03
15217,64919,Payment ,3480759.0,2022-10-28
15218,17350,Wire,99998959.0,1970-10-03
15232,51334,Financial,543331.0,2023-06-15
15234,5297,Subscription,2236153.0,2004-01-31
15235,40293,Wire,4642.0,2011-07-17
15239,16575,Wire,54859793.0,1976-12-22
15269,35575,Credit,10.0,1977-02-16
15274,17268,Subscription,7.0,2022-05-08
15281,18393,Investment,78.0,2011-09-06
15285,62451,Payment ,3.0,2020-10-04
15290,63558,Wire,99.0,1983-01-09
15293,51662,Payment ,69177.0,2013-05-06
15299,37261,Investment,8.0,2004-01-09
15301,55538,Online,9729189.0,2015-09-19
15314,32454,Financial,7.0,1980-04-20
15321,22256,Online,29697.0,2005-12-18
15338,26296,Credit,5674.0,1983-11-30
15340,61773,Online,869769554.0,2006-03-09
15341,32134,Online,66035114.0,1992-03-16
15354,47344,Online,32161.0,2004-05-27
15355,45000,Financial,684.0,1986-06-06
15358,50405,Payment ,95.0,2021-03-18
15359,16185,Financial,498.0,2019-02-18
15366,18325,Payment ,85156846.0,2023-06-28
15367,27147,Online,237.0,1976-03-25
15377,37822,Payment ,97936.0,2010-03-05
15385,22409,Online,408.0,1977-02-21
15403,17199,Investment,1039026.0,1990-02-14
15405,47743,Subscription,30.0,1980-01-25
15412,49932,Purchase,21436.0,1983-10-08
15413,5458,Wire,8.0,1980-11-12
15417,924,Wire,148711.0,2004-10-20
15421,32523,Financial,9.0,2021-08-04
15423,31114,Credit,63083269.0,1980-12-30
15425,7163,Credit,183689.0,2013-04-27
15433,13238,Subscription,605262872.0,2004-01-07
15438,34177,Investment,462879.0,1991-05-08
15457,4999,Payment ,455619.0,2006-06-27
15462,50148,Purchase,19800.0,1979-10-02
15463,34803,Wire,1668912.0,2005-09-12
15467,9872,Credit,93.0,1980-09-22
15473,45141,Online,8407607.0,1977-04-06
15476,11104,Investment,8019.0,2020-10-29
15489,53485,Online,326.0,1972-12-15
15504,49633,Credit,43366.0,1984-07-22
15505,34865,Investment,739993604.0,1994-01-12
15522,46655,Purchase,89392.0,2015-01-10
15523,12202,Subscription,94579.0,1971-08-14
15531,23472,Payment ,5.0,1990-06-01
15532,5131,Purchase,40840073.0,2006-07-18
15533,45117,Credit,37241350.0,2016-01-29
15536,42183,Credit,8.0,1988-12-25
15544,6395,Financial,66.0,2006-10-01
15559,13381,Online,78554591.0,2010-09-28
15564,34188,Credit,517.0,1971-04-06
15568,43870,Purchase,872655521.0,2010-01-15
15577,52505,Payment ,5.0,2006-11-29
15581,35044,Financial,88913.0,1986-03-11
15599,39600,Online,6.0,1993-09-08
15602,63798,Online,402.0,2008-08-16
15605,10154,Payment ,236790373.0,2004-04-09
15612,6276,Subscription,8039.0,1997-07-07
15615,3583,Investment,2869.0,2018-09-10
15642,29105,Purchase,6825.0,2009-12-25
15649,18959,Wire,54.0,1998-10-30
15666,19091,Credit,2.0,1982-05-25
15671,7893,Financial,802.0,2016-12-20
15673,7808,Wire,1.0,2000-01-19
15674,10191,Payment ,4251836.0,1974-08-22
15676,58075,Purchase,438139834.0,1973-07-21
15678,3775,Investment,571503.0,2023-01-26
15680,56907,Payment ,706923062.0,1977-02-02
15686,48138,Subscription,8157457.0,1991-08-22
15695,12518,Purchase,77.0,1985-03-12
15698,1206,Payment ,199.0,2009-03-09
15717,41496,Credit,3334311.0,1997-11-16
15721,61579,Wire,5841383.0,2011-10-25
15722,58577,Investment,490295548.0,2015-04-02
15728,34806,Credit,152334629.0,2019-05-16
15731,64151,Financial,903548.0,2008-04-15
15740,56375,Credit,7.0,1972-09-02
15749,4290,Subscription,3076.0,1991-02-08
15754,52787,Subscription,777104.0,2011-07-22
15762,1687,Wire,13196371.0,1979-11-08
15770,12646,Wire,3927421.0,1974-01-19
15776,61643,Online,52476.0,1998-12-12
15777,32900,Financial,11.0,1985-02-25
15780,11461,Wire,201953.0,2005-04-26
15781,12735,Purchase,1176363.0,2019-02-18
15796,33184,Financial,5878.0,1990-02-15
15805,58559,Financial,2615.0,1992-05-30
15809,13314,Credit,130.0,1993-06-09
15820,9621,Purchase,42807.0,1999-07-05
15842,40624,Credit,431.0,1993-03-10
15843,37073,Wire,6402.0,2017-11-04
15850,62952,Online,652539188.0,1985-11-27
15855,32341,Credit,81625.0,1996-01-14
15860,8828,Subscription,26.0,2003-09-22
15865,16278,Subscription,6.0,1984-11-15
15867,17649,Financial,2677.0,2014-12-01
15871,64977,Online,6.0,1995-11-06
15876,47161,Credit,92654968.0,2020-12-10
15877,41226,Credit,30.0,2000-09-14
15892,15055,Subscription,3840608.0,2021-02-21
15898,19401,Payment ,5106895.0,1976-07-01
15900,23830,Payment ,41951607.0,2021-07-24
15910,40402,Payment ,2.0,2017-07-22
15913,63187,Credit,732033.0,2015-06-30
15915,46291,Payment ,73.0,1987-09-12
15916,31009,Investment,49.0,2010-05-16
15919,28602,Investment,50646736.0,2008-04-06
15920,50166,Wire,61.0,2020-05-24
15923,34369,Financial,6251.0,2002-06-21
15924,17836,Purchase,15932162.0,2017-06-30
15929,2254,Investment,10608266.0,2008-12-17
15938,46446,Online,324155529.0,2001-11-03
15947,63579,Financial,323748.0,2011-09-20
15958,54717,Wire,98.0,1974-11-08
15966,39996,Subscription,10.0,1974-03-23
15970,30137,Investment,2718867.0,1992-10-02
15972,33897,Payment ,48714713.0,1992-11-07
15973,57114,Purchase,8555.0,1977-01-06
15974,41230,Investment,4212.0,2016-02-06
15978,26630,Credit,17143.0,1983-12-06
15979,40413,Wire,60.0,1997-10-20
15980,154,Wire,10.0,1997-06-06
15981,11896,Credit,99514900.0,1979-05-23
15993,62486,Payment ,624.0,2007-04-27
16004,58344,Subscription,6469550.0,1977-08-27
16009,40478,Subscription,407.0,1997-03-21
16028,14742,Payment ,63772780.0,2011-01-26
16039,60594,Purchase,97425.0,1971-12-02
16040,19969,Wire,180633.0,1992-07-22
16041,36047,Investment,7.0,1989-11-07
16043,28545,Investment,772448.0,1970-09-05
16046,38752,Credit,279.0,1972-11-28
16048,11615,Financial,28685.0,2016-04-01
16052,9892,Purchase,73548778.0,1980-04-16
16053,28923,Purchase,433362923.0,1994-05-14
16059,40330,Wire,22.0,2007-11-06
16066,53373,Purchase,373.0,1976-12-19
16068,21548,Payment ,476339.0,1974-11-16
16092,25657,Payment ,192300.0,1996-09-07
16094,8079,Subscription,8249567.0,2001-07-21
16096,50154,Investment,4039.0,1978-01-08
16099,18371,Investment,46182.0,1978-05-29
16100,26116,Wire,672360.0,1990-05-04
16109,42164,Payment ,3001.0,1972-10-06
16116,29653,Credit,86.0,1984-05-25
16118,23609,Investment,28447079.0,2015-08-05
16130,61078,Subscription,35404.0,1973-09-16
16134,58651,Wire,867314.0,1988-08-09
16136,38657,Investment,973457358.0,2019-10-23
16142,44690,Subscription,98.0,2006-10-13
16145,55485,Credit,350250124.0,2019-09-20
16158,12954,Subscription,751.0,2017-02-06
16164,63038,Purchase,491.0,1982-02-06
16174,56136,Payment ,2728.0,1973-06-10
16189,22668,Payment ,13.0,2006-09-23
16192,45898,Financial,530362137.0,1988-03-18
16199,8306,Payment ,6492046.0,1977-02-12
16201,30468,Subscription,827485.0,1993-01-29
16209,53776,Wire,545663.0,2004-06-09
16212,42901,Investment,3573333.0,1970-07-17
16213,31394,Investment,530090598.0,2013-11-28
16214,36725,Purchase,10475390.0,2021-06-20
16219,51996,Purchase,2702502.0,1978-01-30
16226,44281,Financial,474855.0,2018-08-03
16228,13661,Investment,931688067.0,1971-10-26
16229,56819,Payment ,57261.0,1982-04-26
16234,54247,Financial,6897177.0,1980-08-16
16248,14483,Online,7.0,1984-02-14
16252,38951,Subscription,72031.0,2007-07-07
16253,60195,Payment ,72189619.0,1992-07-19
16256,44798,Financial,48555834.0,1977-04-05
16258,47179,Online,35.0,2015-08-14
16265,31540,Investment,8631396.0,1994-04-17
16268,54979,Online,9.0,1976-04-27
16282,21429,Subscription,488821159.0,1995-08-12
16283,25094,Credit,9682113.0,1986-08-15
16295,63056,Payment ,96.0,1974-10-27
16300,13099,Financial,241771166.0,2018-10-19
16302,36537,Credit,2291597.0,1980-10-13
16314,3431,Investment,987.0,2022-12-21
16321,57193,Subscription,5924543.0,1979-08-15
16328,18274,Subscription,955971.0,1992-03-09
16338,59638,Subscription,8746184.0,1981-09-07
16348,15566,Payment ,7.0,1993-01-06
16350,53698,Subscription,0.0,2004-04-27
16359,22801,Investment,22.0,1996-11-28
16361,53053,Payment ,62239885.0,2013-11-25
16363,54959,Financial,698258553.0,1976-09-26
16364,36342,Purchase,256449481.0,2010-07-22
16373,545,Wire,27834.0,1993-12-21
16374,9837,Financial,15.0,1981-08-03
16386,10609,Purchase,56.0,1978-12-26
16393,50044,Financial,86.0,1983-09-30
16400,53534,Payment ,59.0,1994-10-11
16415,6385,Subscription,6108154.0,2009-04-22
16428,20316,Purchase,4.0,1977-12-11
16432,2143,Payment ,264636849.0,2016-08-24
16433,38747,Payment ,3212618.0,2011-10-09
16435,35673,Payment ,411162.0,2022-08-15
16439,28352,Financial,725494793.0,1972-04-28
16450,52731,Purchase,5952.0,1981-03-20
16453,7037,Wire,22.0,2018-10-17
16459,17631,Investment,6228.0,2021-09-24
16465,3654,Investment,1107947.0,1974-03-30
16487,53602,Wire,93766.0,1996-04-30
16492,61956,Purchase,63.0,2017-09-10
16516,23922,Online,30516638.0,1987-10-23
16517,21473,Online,9.0,2005-01-29
16525,44309,Credit,71601.0,1974-05-20
16529,61261,Wire,5883.0,1986-07-03
16530,62050,Payment ,57196858.0,1992-02-28
16534,44588,Purchase,94262.0,2012-12-04
16536,56778,Online,180196332.0,2018-11-09
16538,18445,Credit,273.0,1977-09-02
16542,32545,Online,94223.0,1978-07-07
16545,32130,Investment,7.0,1972-06-21
16546,15085,Investment,268.0,1989-10-12
16547,38481,Credit,17.0,1988-09-25
16559,18564,Wire,925624569.0,2019-08-06
16564,38868,Subscription,766.0,1990-01-19
16608,36155,Purchase,5963.0,1978-11-19
16615,14742,Credit,5.0,2004-05-23
16616,26172,Online,633668.0,1970-03-20
16617,30184,Credit,7739306.0,1989-12-15
16625,21229,Financial,9650983.0,1996-03-14
16634,124,Online,418.0,2020-10-21
16644,54180,Credit,7.0,2016-07-11
16650,53246,Credit,5709966.0,2019-07-15
16653,25154,Payment ,791739.0,1974-10-28
16657,37860,Subscription,162.0,2016-09-08
16664,9810,Payment ,113739172.0,1992-05-01
16674,3997,Online,13525907.0,1972-07-08
16675,55172,Subscription,70.0,2010-06-16
16679,6310,Financial,2.0,1997-10-14
16684,29514,Payment ,13.0,2007-04-04
16694,62575,Online,778852.0,2023-10-04
16698,59160,Credit,78.0,1970-12-23
16701,36918,Wire,69363.0,1997-11-02
16710,19920,Financial,8295372.0,1970-04-18
16719,27332,Online,2.0,1975-11-29
16721,49313,Online,2.0,1989-05-14
16736,49861,Financial,511499194.0,1992-11-02
16743,6404,Subscription,58226.0,2001-03-26
16744,49668,Subscription,7.0,1972-12-22
16757,8323,Wire,76.0,1994-07-26
16758,21449,Online,18688245.0,2020-01-16
16763,13516,Investment,56753.0,1981-04-13
16772,27130,Investment,430.0,1999-09-21
16776,3678,Investment,8975015.0,1980-04-19
16781,28350,Credit,458671.0,2015-11-09
16786,53774,Credit,16594605.0,2016-01-18
16789,36137,Credit,701631366.0,1973-01-08
16799,53448,Payment ,94947444.0,1998-09-23
16831,15376,Credit,6.0,1988-09-26
16832,25456,Online,4152287.0,2002-11-09
16836,3873,Financial,44451.0,1977-11-09
16837,63588,Financial,529385.0,2005-04-06
16844,33581,Financial,5736089.0,1994-06-29
16850,20844,Payment ,9.0,2011-04-01
16854,31049,Purchase,38181246.0,2004-03-18
16860,31864,Investment,86895.0,1990-07-25
